Text_Chunks,Translation_to_ENG
"Vas a estar riéndote, entonces te vas a olvidar de que estás sola, que no tienes a nadie, que nadie te quiere y que tuviste que ir a un show que sola Mona eres, o sea. Apenas apenas iba a decir algo bien bonito que acababas de decir Pinche perra. ¿Cómo dices eso? ¿No? Yo creo que a partir de esta gira creemos una comunidad.","You're going to be laughing, then you're going to forget that you're alone, that you have no one, that no one loves you and that you had to go to a show that you are only Mona, that is. I was just going to say something really nice that you just said, fucking bitch. How do you say that? No? I believe that from this tour we will create a community."
"¿No vamos a crear una comunidad y puedes ir solo y ahí yo reto a los ampones que cuando comience la vamos a dormir con ella al hotel no reto lo reto, los ampones que cuando comience nuestra gira a usted, cuando llegue y se siente se presente con el día hola, qué tal soy?","Aren't we going to create a community and you can go alone and there I challenge the ampones that when it starts we are going to sleep with her at the hotel, I don't challenge it, I challenge the ampones that when our tour begins, you, when you arrive and feel present with the day hello, how am I?"
"Y todos nos hagamos amigos y pregunte si va solo o no para que todos nos sintamos, sintamos en familia y de una vez te digo, no vas a salir con el amor de tu vida porque tampoco, no sabes, no somos 12 corazones, mira, conocemos, tenemos una gran ampona que se llama. Diana y ella fue sola a vernos a Guadalajara y se hizo súper amiga de otra pone Guadalajara la soledad te.","And let's all become friends and ask if you are going alone or not so that we all feel, feel like family and at once I tell you, you are not going to go out with the love of your life because either, you don't know, we are not 12 hearts, look , we know, we have a large ampona called. Diana and she went alone to see us in Guadalajara and she became super friends with another person."
"Sienta bien y ahora creo que ya tijera y. Todo qué chupadon y todo. Chupa, Papa, la siguiente. ¿El podcast del momento fue creado porque queríamos monetizar la verdad, no? Porque pues obviamente existen las colaboraciones entre youtubers e invitarlos a nuestro canal de comedia.","It feels good and now I think I already scissor and. Everything sucks and everything. Suck, Dad, next one. The podcast of the moment was created because we wanted to monetize the truth, right? Because obviously there are collaborations between YouTubers and inviting them to our comedy channel."
"A bueno, y le hago así porque aquí le vamos a poner un cameo para que conozca un poquito de lo que existe aquí. Tenemos aquí otro SET, sí. Está padre invitarlos, pero a veces siento que se sentían como ay, porque nosotras estamos buscando los chistes en ese canal. En ese canal tenemos que tener la agilidad.","Well, and I do it like this because here we are going to give him a cameo so that he can know a little about what exists here. We have another SET here, yes. It's cool to invite them, but sometimes I feel like they felt like oh, because we are looking for the jokes on that channel. In that channel we have to have agility."
"De hecho, para dato curioso, la neta no podemos grabar más de 2 videos de ese de ese canal porque. Pues se nos va los chistes, se nos va, se nos va en el podcast se. Buscó que fuera un espacio para que nuestros invitados, artistas, cantantes como quieras llamarle, tuvieran un espacio más libre de tener una platica con nosotros formal por eso también usted aquí ve que no me fragmento tanto chisme.","In fact, for a curious fact, we cannot record more than 2 videos of that channel because. Well, the jokes are gone, we're gone, we're gone in the podcast. He wanted it to be a space so that our guests, artists, singers, whatever you want to call it, would have a freer space to have a formal conversation with us, which is why you also see here that I don't share so much gossip."
"¿Que no hago tanta? ¿Interrupción, pero pues al final de cuentas sigue nuestra esencia, pero dándole lugar al artista, verdad? La siguiente sugar Papa. Y lo único que puedo responder a esta pregunta es que nos encanta el Chile en Monterrey y que Chile no sé, yo no sé, y que.","That I don't do that much? Interruption, but at the end of the day our essence continues, but giving room to the artist, right? The next sugar papa. And the only thing I can answer to this question is that we love Chile in Monterrey and that Chile I don't know, I don't know, and that."
"Chile, Chile. Ra, ra, ra es, pues ojalá Chile nos. Reciba, ojalá nos reciban y. Con un qué y con un Chile con un chilote relleno. No, no, no, no. Nunca ha habido como esta atracción, no, porque a mí no me gustan las feas para empezar ni caras de hombre.","Chile Chile. Ra, ra, ra it is, well I hope Chile nos. Receive, I hope you receive us and. With a what and with a Chile with a stuffed chilote. No no no no. There has never been anything like this attraction, no, because I don't like ugly ones to begin with or men's faces."
"A mí no me gustan las uds, las féminas. No que mira fue la amistad, a mí no me gustan las. Las que parecen macho ya no, pero aquí les voy a saltar una foto de que. Anda trailerita, no, oiga, porque.","I don't like you, the females. No, look, it was friendship, I don't like them. Not the ones that look male anymore, but here I'm going to show you a photo of that. Come on trailer, no, listen, because."
"Son tercas, siempre hemos sido amigos, de hecho cuando nos conocimos. Éramos de un grupo de amigos, pero ella casi no une, ella ya anduvo con todos. Sus amigos mentirosa, yo soy la. Única que no le ha. ¿Dicho que sí, porque la verdad, yo no me presto esas marranadas, no se presta, no la pelaba, no?","They are stubborn, we have always been friends, in fact when we met. We were part of a group of friends, but she hardly joined, she already hung out with everyone. Her friends are her liars, I am the one. The only one she hasn't. Said yes, because the truth is, I don't lend myself to that nonsense, she doesn't lend it, I didn't bother her, right?"
"Le decía nada, ay, no, también por. Amargar a nadie, la pelaba todavia fea la pequela toda. La burrita tiene papá o es que ustedes ya quieren hacer aquí todas las digas ya tengo 3 Burras, es más si supieran tengo 6 burras en mi casa, bueno ya se las di a la botarga, no me cabe, ahí viene este y tengo 2 mamá, 2 pulgas llama Botarga no, pero se antoja un papá en un futuro.","I told him nothing, oh, no, also because. Embitter no one, she was still ugly, the little girl all the way. The little donkey has a dad or is it that you already want to do all the things here, I already have 3 Donkeys, what's more, if you knew I have 6 donkeys in my house, well I already gave them to the bottarga, it doesn't fit me, here comes this one and I have 2 Mom, not 2 fleas called Botarga, but she wants a dad in the future."
"En un futuro hay, pero déjenme darles el intro. Porque la gente merece que yo responda con claridad, con claridad y sincera si tengo un papá. Pero es pertenece al mundo, es famoso mi papá.","There is in the future, but let me give you the intro. Because people deserve me to answer clearly, clearly and honestly if I have a father. But he belongs to the world, my dad is famous."
"Entonces no podemos decir su nombre. ¿A qué se dedica? ¿Porque darían con él? Ah, OK, le. ¿Gusta guardar su identidad? Sí, yo nunca he usado su. Apellido. Me da dinerito, verdad de hace poco, pero si es famoso y todo hubiera. Utilizado su no, yo quise iniciar.","So we can't say his name. What do you do for a living? Why would they find him? Ah, OK, le. Do you like to keep his identity? Yeah, I've never used his. Last name. He gives me a little money, true recently, but if he is famous and everything would be there. Used his no, I wanted to start."
"Mi carrera y porque mamá melanito sí es. ¿Bien, cómo se dice agarrada? No, ella es bien colgada, pues ya lo hubiera dicho güey. O la tiene firmada con papel, no sé, o sea, entonces mamá melanito es como cuando Luis Miguel era aceleramos y ya tuvo una relación fuerte con alguien poderoso. Y de ahí naciste tú.","My career and because mom melanito is. Well, how do you say she's caught? No, she's very hung, because she would have already called it cool. Or she has it signed on paper, I don't know, I mean, then Mama Melanito is like when Luis Miguel was accelerating and she already had a strong relationship with someone powerful. And from there you were born."
"¿Y terminaste vendiendo tostadas a la Siberia y en el pollout yo no así siempre, qué? Poderoso tu papá. No, yo nunca quise usar. Su nombre, si yo hubiera sido su nombre, yo era la dueña. Del pollo loco, pero yo quiero ganarme en.","And you ended up selling Siberian toast and at the pollout I don't always do that, what? Your dad is powerful. No, I never wanted to use it. His name, if I had been his name, I was the owner. Crazy chicken, but I want to win at."
"Mi lugar en la industria, tú vas a luchar, sí, yuca. Papa dijo, mi amiga, yo me voy. A ganar el lugar en la industria y me lo gané. Pues ya me he dado cuenta. ¿Que mucha gente que no es de la Comunidad nos sigue y nos conoce?","My place in the industry, you are going to fight, yes, yuca. Dad said, my friend, I'm leaving. To earn my place in the industry and I earned it. Well, I've already realized it. That many people who are not from the Community follow us and know us?"
"Sí, hemos sentido muy bonito cuando. Estamos burrita y yo los meet and greet las experiencias amponas. Que nos han llegado parejas de verdad y es es es que voy a aclarar una. Cosa mi tangrid es la foto, no crean que nos vamos a quedar 2 horas Platicando con ustedes porque luego no falta la despistada que pone de mamá, me tomé la foto que querías jota, que te hiciera un huevo.","Yes, we felt very nice when. We are burrita and I meet and greet the ampon experiences. We have received real couples and that is that I am going to clarify one. My tangrid thing is the photo, don't think that we are going to stay 2 hours talking with you because then there is no lack of the clueless that mom makes, I took the photo that you wanted, jota, that I would make you an egg."
"Un huevito con charito Cantáramos, la de mayo. Vive. En privado, en privado, si trae, pague. Si no nomás diga adiós y ya la última a Chugar papá. Hasta ellos saben cuánto. Llevamos, qué bonito y qué.","A little egg with charito We will sing, the one in May. Lives. In private, in private, if you bring, pay. If not, just say goodbye and last to Chugar dad. Even they know how much. We wear, how beautiful and what."
"¿Bonita pregunta, Eh? 2 años 3. Meses y 10 días tu. Mayor enseñanza y","Nice question, huh? 2 years 3. Months and 10 days you. Greater teaching and"
"creo que mi mayor enseñanza. Es. Que al principio uno tiene la mentalidad de quiero ser famosa y quiero ser youtuber y voy a poner mi Cámara y ya OK, sí, se vale, así se empieza, pero realmente si quieres llegar a las altas esferas como le llamamos, hay que tener mucha perseverancia.","I think my greatest teaching. It's that at first one has the mentality of I want to be famous and I want to be a YouTuber and I'm going to put my Camera on and OK, yes, that's fine, that's how you start, but really if you want to reach the upper echelons as we call it, there is You have to have a lot of perseverance."
"Creo que en estos 2 años y medio que hemos estado grabando el canal y el podcast, creo que la perseverancia es la palabra correcta porque hay veces que. No tenemos tiempo, hay veces que se nos atravesaba la gira, hay veces que uno no se siente bien o que viene de viajar y aún así pues estábamos aquí dando la cara, haciendo contenido y yo creo que lo que he aprendido es a que tenemos que trabajar.","I think that in these 2 and a half years that we have been recording the channel and the podcast, I think that perseverance is the right word because there are times when. We don't have time, there are times when the tour gets in the way, there are times when you don't feel well or you come from traveling and yet we were here showing our face, making content and I think what I have learned is that we have to work."
"¿O sea que no porque ya seamos turbulas y la burrita nos vamos a sentar, vamos a flojear, no? Siempre estamos pensando que más darle la gente para que hable de nosotros y sobre todo para que se divierta. Yo la enseñanza que me ha dejado es que aprendí a que el trabajar te enseña, a tener que aprender, a trabajar más para que las cosas se logren.","So not because we are already turbulas and the little donkey are going to sit down, we are going to be lazy, right? We are always thinking about what else to give people to talk about us and, above all, to have fun. The lesson that he has left me is that I learned that working teaches you, to have to learn, to work harder so that things are achieved."
"O sea, yo siempre les digo, OK, trabajen para que puedan luchar y busquen sus sueños, pero cuando llegan ese tipo de oportunidades, esas cosas, tienes que aprender a poder llevar ese trabajo y es un trabajo muy cansado y es de las mejores enseñanzas que tengo. Y he descubierto a ese eriki, a esa turbo que.","I mean, I always tell them, OK, work so that you can fight and pursue your dreams, but when those types of opportunities arrive, those things, you have to learn to be able to carry out that job and it is a very tiring job and it is one of the best. teachings I have. And I have discovered that Eriki, that turbo who."
"Que hay detrás de todo eso y me fascina. O sea, me gusta mucho como ponerme metas y decir, quiero hacer eso y lo quiero lograr y busco trabajo y lo lucho para poder hacerlo y es lo que más me encanta y sobre todo, como dice burrita, o sea la perseverancia, la cómo se dice o sea el cuando tienes que ser como constante, la constancia en.","What's behind all that and it fascinates me. I mean, I really like how to set goals and say, I want to do that and I want to achieve it and I look for work and I fight to be able to do it and that's what I love the most and above all, as burrita says, that is, perseverance, how It is said that is when you have to be like constant, constancy in."
"La constancia no, pero el otro como. La el ser paciente AA que las cosas vayan fluyendo y así he aprendido que mi lema de que el universo te pone las cosas. Sigue siendo real y me encanta y soporte. Entriponas y más. La chona, mira, así que nos vemos.","Not the constancy, but the other like. Being patient allows things to flow and so I have learned that my motto is that the universe gives you things. It's still real and I love it and support it. Entrypones and more. La chona, look, so we'll see each other."
"El inicio de las antonas del 2626 en Tijuana. Del foro y el 27 en. Mexicali, vamos a Mexicali. Este también coméntenos aquí lo de los invitados, lo de las rugby estén atentos a todo esto. Díganos si esto les gustó y podemos ir haciendo.","The beginning of the antonas of 2626 in Tijuana. From the forum and on the 27th. Mexicali, let's go to Mexicali. He also told us here about the guests, about the rugby, pay attention to all this. Tell us if you liked this and we can do it."
"No sé cuántos episodios llevamos del Podcast. ¿Pero a la mejor cada cierto episodio, así como aquí podemos hacerles esto y platicarles de lo que nos pasa, verdad? Así es, no olviden. Suscribirse, activar la campanita y compartir este vídeo con quien más confianza le tenga. Mira para que cada vez seamos más más hampones en este mundo y pues gracias festejando. 40 episodios del podcast del momento, 40 episodios.","I don't know how many episodes we have of the Podcast. But maybe every certain episode, just like here we can do this to them and talk to them about what happens to us, right? That's right, don't forget. Subscribe, activate the bell and share this video with whoever you trust most. Look so that we become more and more thieves in this world and well, thank you by celebrating. 40 episodes of the podcast of the moment, 40 episodes."
"Y lo único que les digo es. Que los próximos videos van a ser un regalazo para todos nuestros seguidores porque sé que los van AAYA. ¿Disfrutar de verdad? Muchísimas gracias. Ampones cualquier información que quieran, ya saben que pueden ir a visitar triple W, punto turberlands y burritaburrona.com.","And all I'm telling you is. The next videos are going to be a great gift for all our followers because I know they love them AAYA. Really enjoy? Thanks a lot. If you have any information you want, you already know that you can go visit triple W, turberlands point and burritaburrona.com."
"Ahí está toda la información, el Palenque, el momento no se confunda, no está en ese link porque es un show externo que tenemos especialmente para el domo care, solo para Monterrey, pero lo incito y lo invito a que venga y disfrute de una. Las ferias más icónicas de toda la república, que es la Expo feria ganadera, Expo Guadalupe 2024 y va a haber muchos artistas en el domo care, entre ellos el 30 de abril, el Palenque del momento de Turbulence y Burrita Burrona celebrando el día.","There is all the information, the Palenque, the moment do not get confused, it is not in that link because it is an external show that we have especially for the care dome, only for Monterrey, but I encourage you and invite you to come and enjoy a . The most iconic fairs in the entire republic, which is the Expo livestock fair, Expo Guadalupe 2024 and there will be many artists in the care dome, among them on April 30, the Palenque of the moment of Turbulence and Burrita Burrona celebrating the day."
"Del niño festejando el Día del Niño no se lo. Pierdan, estará padrísimo, vayan y estén atentos en nuestras redes para que disfruten de nuestro nuevo álbum, que es nuestro primer bebé, así es nuestro primer. Bebé nuestro. Primer nene. Y pues de mucho. Y pues. Nada. Muchísimas gracias, recuerden que yo.","I don't know about the child celebrating Children's Day. Lose it, it will be great, go and stay tuned on our networks so you can enjoy our new album, which is our first baby, so it is our first. Our baby. First baby And so a lot. And so. Nothing. Thank you very much, remember that I."
Yo soy chevlet y yo soy la auténtica. E icónica Burrita Burrona Suscríbase active. La campanita y no se pierda el próximo domingo a las,I am chevlet and I am the authentic one. And iconic Burrita Burrona Subscribe active. Ring the bell and don't miss next Sunday at
"de la noche, el podcast del. Momento con una gran invitada y también va a reproducirlo. En Spotify hasta la próxima pone la invitada, empieza con las bragas del momento, son vestidas por indumentaria.","of the night, the podcast of the. Moment with a great guest and she is also going to reproduce it. On Spotify until next time the guest plays, she starts with the panties of the moment, they are dressed for clothing."
