"Sí, hemos sentido muy bonito cuando. Estamos burrita y yo los meet and greet las experiencias amponas. Que nos han llegado parejas de verdad y es es es que voy a aclarar una. Cosa mi tangrid es la foto, no crean que nos vamos a quedar 2 horas Platicando con ustedes porque luego no falta la despistada que pone de mamá, me tomé la foto que querías jota, que te hiciera un huevo.",
"Un huevito con charito Cantáramos, la de mayo. Vive. En privado, en privado, si trae, pague. Si no nomás diga adiós y ya la última a Chugar papá. Hasta ellos saben cuánto. Llevamos, qué bonito y qué.",
"¿Bonita pregunta, Eh? 2 años 3. Meses y 10 días tu. Mayor enseñanza y",
"creo que mi mayor enseñanza. Es. Que al principio uno tiene la mentalidad de quiero ser famosa y quiero ser youtuber y voy a poner mi Cámara y ya OK, sí, se vale, así se empieza, pero realmente si quieres llegar a las altas esferas como le llamamos, hay que tener mucha perseverancia.",
"Creo que en estos 2 años y medio que hemos estado grabando el canal y el podcast, creo que la perseverancia es la palabra correcta porque hay veces que. No tenemos tiempo, hay veces que se nos atravesaba la gira, hay veces que uno no se siente bien o que viene de viajar y aún así pues estábamos aquí dando la cara, haciendo contenido y yo creo que lo que he aprendido es a que tenemos que trabajar.",
"¿O sea que no porque ya seamos turbulas y la burrita nos vamos a sentar, vamos a flojear, no? Siempre estamos pensando que más darle la gente para que hable de nosotros y sobre todo para que se divierta. Yo la enseñanza que me ha dejado es que aprendí a que el trabajar te enseña, a tener que aprender, a trabajar más para que las cosas se logren.",
"O sea, yo siempre les digo, OK, trabajen para que puedan luchar y busquen sus sueños, pero cuando llegan ese tipo de oportunidades, esas cosas, tienes que aprender a poder llevar ese trabajo y es un trabajo muy cansado y es de las mejores enseñanzas que tengo. Y he descubierto a ese eriki, a esa turbo que.",
"Que hay detrás de todo eso y me fascina. O sea, me gusta mucho como ponerme metas y decir, quiero hacer eso y lo quiero lograr y busco trabajo y lo lucho para poder hacerlo y es lo que más me encanta y sobre todo, como dice burrita, o sea la perseverancia, la cómo se dice o sea el cuando tienes que ser como constante, la constancia en.",
"La constancia no, pero el otro como. La el ser paciente AA que las cosas vayan fluyendo y así he aprendido que mi lema de que el universo te pone las cosas. Sigue siendo real y me encanta y soporte. Entriponas y más. La chona, mira, así que nos vemos.",
"El inicio de las antonas del 2626 en Tijuana. Del foro y el 27 en. Mexicali, vamos a Mexicali. Este también coméntenos aquí lo de los invitados, lo de las rugby estén atentos a todo esto. Díganos si esto les gustó y podemos ir haciendo.",
"No sé cuántos episodios llevamos del Podcast. ¿Pero a la mejor cada cierto episodio, así como aquí podemos hacerles esto y platicarles de lo que nos pasa, verdad? Así es, no olviden. Suscribirse, activar la campanita y compartir este vídeo con quien más confianza le tenga. Mira para que cada vez seamos más más hampones en este mundo y pues gracias festejando. 40 episodios del podcast del momento, 40 episodios.",
"Y lo único que les digo es. Que los próximos videos van a ser un regalazo para todos nuestros seguidores porque sé que los van AAYA. ¿Disfrutar de verdad? Muchísimas gracias. Ampones cualquier información que quieran, ya saben que pueden ir a visitar triple W, punto turberlands y burritaburrona.com.",
"Ahí está toda la información, el Palenque, el momento no se confunda, no está en ese link porque es un show externo que tenemos especialmente para el domo care, solo para Monterrey, pero lo incito y lo invito a que venga y disfrute de una. Las ferias más icónicas de toda la república, que es la Expo feria ganadera, Expo Guadalupe 2024 y va a haber muchos artistas en el domo care, entre ellos el 30 de abril, el Palenque del momento de Turbulence y Burrita Burrona celebrando el día.",
"Del niño festejando el Día del Niño no se lo. Pierdan, estará padrísimo, vayan y estén atentos en nuestras redes para que disfruten de nuestro nuevo álbum, que es nuestro primer bebé, así es nuestro primer. Bebé nuestro. Primer nene. Y pues de mucho. Y pues. Nada. Muchísimas gracias, recuerden que yo.",
Yo soy chevlet y yo soy la auténtica. E icónica Burrita Burrona Suscríbase active. La campanita y no se pierda el próximo domingo a las,
"de la noche, el podcast del. Momento con una gran invitada y también va a reproducirlo. En Spotify hasta la próxima pone la invitada, empieza con las bragas del momento, son vestidas por indumentaria.",
