Text_Chunks,Translation_to_SPA
"Oh, Jess.","Ay, Jess."
"There anything better than dogs, Galavan.","Hay algo mejor que los perros, Galavan."
"And it’s so big that they were really just they’re all off leash and they’re all living, they’re living, and to honestly polar bears that arrived to white polar bears, and to see them running about with like little yips and yaps and then different all these breeds together.","Y es tan grande que en realidad estaban todos sin correa y todos están viviendo, están viviendo, y honestamente, los osos polares que llegaron a los osos polares blancos, y verlos corriendo con como pequeños aullidos y yaps y luego diferenciar todas estas razas juntas."
"I was if you are depressed, now it’s so the two times I’ve had like, you know, been fired. I’ve been like, I’ve woken up and said, take me to the dog beach and Dan has dragged my lifeless body to Seal Beach where there is one it’s an hour away, you have to drive that long.","Yo estaba si estás deprimido, ahora es que las dos veces que he tenido, ya sabes, me despidieron. Pensé, me desperté y dije, llévame a la playa para perros y Dan arrastró mi cuerpo sin vida hasta Seal Beach, donde hay una, está a una hora de distancia, tienes que conducir ese tiempo."
"I know, should I go though it sounds it’s a long drive.","Lo sé, debería ir aunque parezca que es un viaje largo."
"It is fun, but I gotta tell you if you really low and you know what you’ve already got spray tan, you’ve tried the you’ve tried the regular stuff. Seal Beach is another place where people aren’t trying that hard. They’re covered in ink. Everybody is tattooed within the inch of their lives. They all look like Jesse James. So you don’t have to feel like you come as you are it Seal Beach is what I’ll say. And but if you are down and maybe we’ll do a little bit of a field trip there because it’ll show me the person who cannot be happy watching dogs go nuts on a beach.","Es divertido, pero debo decirte que si realmente estás bajo y sabes lo que ya tienes bronceador en aerosol, entonces has probado el producto normal. Seal Beach es otro lugar donde la gente no se esfuerza tanto. Están cubiertos de tinta. Todo el mundo está tatuado en un centímetro de sus vidas. Todos se parecen a Jesse James. Así que no tienes que sentir que vienes tal como eres, en Seal Beach es lo que diré. Y, pero si estás deprimido, tal vez hagamos una pequeña excursión allí porque me mostrará a la persona que no puede ser feliz viendo a los perros volverse locos en la playa."
There ain’t one.,No hay ninguno.
"Yeah, and I didn’t know these things even existed. I didn’t know there were dog beaches. So bond [..] type of feeling and everyone also there is like loving each other’s dogs. It’s okay that your dog comes out over and like jumps on someone’s picnic blanket. Like it’s cute, it’s fun, and it’s fun and it’s their time. And we are so happy to honestly have been invited like that was the feeling like I’m just happy that they’re okay with me here.","Sí, y ni siquiera sabía que estas cosas existían. No sabía que había playas para perros. Entonces, ese tipo de sentimiento de vínculo [...] y todos allí también son como amar a los perros de los demás. Está bien que tu perro salga y salte sobre la manta de picnic de alguien. Es lindo, divertido, divertido y es su momento. Y estamos muy felices de haber sido invitados, esa fue la sensación de que estoy feliz de que estén bien conmigo aquí."
"Because the fun that they’re having is outrageous, it’s just they’re running through the water. There, it was so much fun and then yeah, occasionally it’s like oh, that’s his ball. Okay, yeah, here let me get that ball back to you drop that unit Sure but boy oh boy. My one of my favorite things in the world, I’m so sorry this is such an animal podcast.","Porque la diversión que se están divirtiendo es escandalosa, simplemente están corriendo por el agua. Allí fue muy divertido y luego sí, de vez en cuando es como, oh, esa es su pelota. Está bien, sí, déjame devolverte esa pelota y soltar esa unidad. Claro, pero vaya, vaya. Una de mis cosas favoritas en el mundo, lamento mucho que este sea un podcast tan animal."
It is what it is.,Es lo que es.
"One of my favorite thing is a must love dogs, must love dogs are one of my favorite things. You see a dog because it’s like sometimes Bingos like picking up socks and stuff off the floor.","Una de mis cosas favoritas es amar a los perros, amar a los perros es una de mis cosas favoritas. Ves un perro porque a veces es como si a los bingos les gusta recoger calcetines y cosas del suelo."
"And what the fuck does he know the difference between a sock and and a toy? Like he doesn’t. But to see him when where he gets a sock or something, and then we’re like, drop it, drop it, to see the way he then prances around with it is joyful. God it makes me.","¿Y qué carajos sabe él de la diferencia entre un calcetín y un juguete? Como él no lo hace. Pero verlo cuando consigue un calcetín o algo así, y luego decimos, déjalo, déjalo, y ver la forma en que luego hace cabriolas con él es alegre. Dios me hace."
Yeah.,Sí.
"It’s joyful, one time […] one time in New Hampshire where I Bibi and I had overstayed our welcome at my parents house, and of course, Cookie was a puppy and was terrorizing Thomas R. Two.","Es alegre, una vez […] una vez en New Hampshire donde Bibi y yo nos quedamos más tiempo de lo esperado en la casa de mis padres y, por supuesto, Cookie era un cachorro y estaba aterrorizando a Thomas R. Two."
"Yeah, how that go?","Sí, ¿cómo va eso?"
"It didn’t go well. Not well at all. It almost broke my family apart, and that’s no joke. It did create a rift that we’re still healing from, I’m serious. It was not good. It was mistakes were made members.","No salió bien. Nada bien. Casi rompió a mi familia, y eso no es una broma. Creó una brecha de la que todavía nos estamos recuperando, lo digo en serio. No era bueno. Fueron errores los miembros que cometieron."
I do remember getting a text that like Cookie was not being welcomed in the way that you had hoped.,"Recuerdo haber recibido un mensaje de texto que, al igual que Cookie, no estaba siendo bienvenido de la manera que esperabas."
"I thought I thought bringing a puppy that’s not house trained to your parents, your elderly parents home would be a welcome surprise. It wasn’t. But one time Cookie peeled a dehydrated smash Toad carcass off the blacktop of the driveway. She peeled it off and ran into the house. And then all I can tell you is I chased her because I was like, oh my God, you know, my mother’s Martha Stewart’s house. And I chased her and I could hear the Benny Hill Music […] And as because he was racing around the house because he thought his game, pieces of dehydrated Toad are flinging off into the home. It was a nightmare. It was a nightmare.","Pensé que traer un cachorro que no esté entrenado en casa con tus padres, tus padres ancianos, sería una grata sorpresa. No lo fue. Pero una vez Cookie peló el cadáver de un Toad deshidratado del asfalto del camino de entrada. Se lo quitó y entró corriendo a la casa. Y luego todo lo que puedo decirte es que la perseguí porque estaba como, Dios mío, ya sabes, la casa de Martha Stewart de mi madre. Y la perseguí y pude escuchar la música de Benny Hill […] Y como él estaba corriendo por la casa porque pensaba en su juego, pedazos de Toad deshidratado se están tirando dentro de la casa. Fue una pesadilla. Fue una pesadilla."
"Oh my god, that’s so funny.","Dios mío, eso es tan divertido."
"But also the funniest thing I’ve ever seen. But it was like If my mother comes in and sees this, these, this Toad carcass, you know, flinging into the air, we’re going to be in a lot of trouble.","Pero también lo más divertido que he visto en mi vida. Pero fue como si mi madre entrara y viera esto, estos, este cadáver de Sapo, ya sabes, arrojándose al aire, nos meteríamos en muchos problemas."
"Well, I at one point when I was working at this restaurant waitressing in in my 20s. The bartender very nice guy was going away, he was musician and he was like, oh, I’m going away for a couple weeks, like do you have any desire to stay at my apartment? Now I was in I think it was still at my parents house. And he had an apartment in Brooklyn, like right in Bloomsburg, right off the train. I was like, yeah, of course. He was such a lovely guy so he, I get there. And he’s like, oh, yeah, I have a cat. And I’m like, and he’s like, but but she’s mostly an outdoor cat. And I was like, okay, I ran out got my Benadryl because I’ve already committed he’s now gone to tour. So you’re gonna do but I’ll never forget I had a suitcase that I was living out of. And one day I came home and he always told me like, leave the window open so caca glass and come back in. And one day I come back and I go into my suitcase, like change into my night clothes. And there’s a fucking bird in there […]","Bueno, en un momento cuando trabajaba en este restaurante como camarera cuando tenía 20 años. El camarero, un tipo muy amable, se iba, era músico y dijo, oh, me voy por un par de semanas, ¿tienes algún deseo de quedarte en mi departamento? Ahora estaba dentro, creo que todavía estaba en casa de mis padres. Y tenía un apartamento en Brooklyn, como en Bloomsburg, justo al lado del tren. Yo estaba como, sí, por supuesto. Era un tipo tan encantador, así que llegué allí. Y él dice, oh, sí, tengo un gato. Y yo digo, y él dice, pero ella es principalmente una gata al aire libre. Y pensé, está bien, se me acabó mi Benadryl porque ya me comprometí y ahora se fue de gira. Así que lo harás, pero nunca olvidaré que tenía una maleta con la que vivía. Y un día llegué a casa y él siempre me decía como, deja la ventana abierta para caca cristal y vuelve a entrar. Y un día vuelvo y me meto en la maleta, como cambiarme y ponerme la ropa de dormir. Y hay un puto pájaro ahí dentro […]"
They do hate you. That’s like what the mafia does.,Ellos te odian. Eso es lo que hace la mafia.
"Like, I was told, because I was like, I gotta get out of here. Like, I can’t ever go into the suitcase again, like, I was so fucking upset.","Me dijeron que tenía que salir de aquí. Como si nunca más pudiera volver a meterme en la maleta, estaba tan jodidamente molesto."
They bring it as a prize to you.,Te lo traen como premio.
"That’s what I heard. I told everybody I was like, this cat wants to kill me. And they’re like, no, actually, that was a sign of love.","Eso fue lo que oí. Le dije a todo el mundo que pensaba: este gato quiere matarme. Y ellos dicen, no, en realidad, eso fue una señal de amor."
"Like that, but that’s where you’re okay. And then I know, we’ve talked for an hour about dogs and cats. With that’s where you’re, I understand the disconnect, because you’re like this, and I don’t springing this dead carcass as a present. And that’s not something you want. That’s like when you have two different love languages. And it’s just hard to make it work.","Así, pero ahí es donde estás bien. Y luego lo sé, hemos hablado durante una hora sobre perros y gatos. Con eso de que estás ahí, entiendo la desconexión, porque eres así y no te presento este cadáver como regalo. Y eso no es algo que quieras. Es como cuando tienes dos lenguajes de amor diferentes. Y es simplemente difícil hacerlo funcionar."
"It’s so true, because I did it. You’re exactly right, that it was like a mafia hit. I was like I’ve been marked, you know. Like, they’re all going to come from me. And I couldn’t go back into my suitcase. Like it was so terrible. I just zip it up and throw everything out.","Es muy cierto, porque yo lo hice. Tienes toda la razón, fue como un golpe de la mafia. Estaba como si me hubieran marcado, ya sabes. Como si todos vendrían de mí. Y no podía volver a meterme en la maleta. Como si fuera tan terrible. Simplemente cierro la cremallera y tiro todo."
"I hate to bring them up, but I tell you what Jason Mantzoukas did to me once.","Odio mencionarlos, pero les cuento lo que Jason Mantzoukas me hizo una vez."
No.,No.
"We were house sitting, you know, I can’t believe in our 20s we like survived this type of Vagabond existence. But really, I don’t even know whose house was it. But we had to come out to LA with me money. And so the two of us were house sitting for some house God I don’t even know where it was, was this beautiful modern house. And on the way out, I had, we were in JetBlue eating our snacks and I started to watch a lifetime show was a reenactment of a crime. Who was very gruesome where was the women would be abducted from a fast food drive thru window right up my alley, okay. And then they would get you know, taped up and then the in the reenactment that killer would then whisper, man, I take your order into there. So I started to watch it, and Jason said, like, they took some creative liberties without reenact probably, but I’ll never forget, like, it’s still burning. And so I was starting to watch it. And Jason said, just so you know, I don’t think you can handle something like this. And I said, please don’t tell me what to do. I’m not in your conservative ship like, please stop mansplaining go watch your own thing. I’m gonna watch this. I can handle this and don’t tell me what to do. And so what he did was the night we got there to LA again, foreign land, trying to launch a career very nervous, far from home. He waited until I fell asleep. He kept himself up.","Estábamos cuidando la casa, ya sabes, no puedo creer que a los 20 hayamos sobrevivido a este tipo de existencia vagabunda. Pero en realidad ni siquiera sé de quién era la casa. Pero tuvimos que venir a Los Ángeles con mi dinero. Y entonces los dos estábamos cuidando la casa de una casa, Dios, ni siquiera sé dónde estaba, era esta hermosa casa moderna. Y al salir, estábamos en JetBlue comiendo nuestros bocadillos y comencé a ver un programa de toda la vida que era una recreación de un crimen. ¿Quién fue muy espantoso? ¿Dónde estaban las mujeres que serían secuestradas desde un restaurante de comida rápida a través de la ventana justo en mi callejón? Y luego te harían saber, lo grabarían con cinta adhesiva y luego, en la recreación, ese asesino susurraría, hombre, tomo tu orden allí. Entonces comencé a verlo y Jason dijo que se tomaron algunas libertades creativas sin recrearlo, pero nunca lo olvidaré, todavía está ardiendo. Y entonces comencé a verlo. Y Jason dijo, para que lo sepas, no creo que puedas manejar algo como esto. Y dije, por favor no me digas qué hacer. No estoy en tu barco conservador, por favor deja de hacer explicaciones y ve a ver lo tuyo. Voy a ver esto. Puedo manejar esto y no me digas qué hacer. Y entonces lo que hizo fue la noche en que llegamos a Los Ángeles nuevamente, tierra extranjera, tratando de iniciar una carrera muy nervioso, lejos de casa. Esperó hasta que me quedé dormido. Se mantuvo en pie."
"Oh, wait a second.","Ah, espera un segundo."
He crept in to the room and whispered may I take your order? In my face? Sick?,Entró sigilosamente a la habitación y susurró: ¿puedo tomar su pedido? ¿En mi cara? ¿Enfermo?
How fucking sick is sick stuff? Sick and fucked up.,¿Qué tan jodidamente enfermizas son las cosas enfermizas? Enfermo y jodido.
"Yeah, that’s the kind of Terror i was living with.","Sí, ese es el tipo de Terror con el que estaba viviendo."
"I’m so sorry, I’m so sorry. Yeah, it’s like I was dealing with like dead cats in my suitcases but I was alone like to have to be in that somebody was like […] Yeah, that’s a whole other that’s a whole other people […]","Lo siento mucho, lo siento mucho. Sí, es como si estuviera lidiando con gatos muertos en mis maletas, pero estaba solo y tenía que estar en ese alguien como […] Sí, esa es otra gente completamente diferente […]"
"Like does Zouk’s Cubes and Zouk’s Cubes and this and that. And like they don’t know what the real thing to travel with him, okay?","Al igual que Zouk's Cubes y Zouk's Cubes y esto y aquello. Y como si no supieran qué es lo real de viajar con él, ¿vale?"
"Yeah, anyway, guys. Last thing, I promise and then we’re gonna wrap it up. One thing that I really love, so you know, Justin down the block, my friend he, his his dog has been like playing wonderfully with our dogs, with Van Gogh and so he texted I said, hey, does Sisi want to play date? You know, and does he want to have a playdate with Bingo? And he wrote back I don’t know why when we we laughed so hard because not the first time he’s written this back. When I’ve asked and he’ll he’ll write back she would love to. Just like she would love to like Jess, and I know we shouldn’t anthropomorphize and all that stuff, it just really makes me laugh.","Sí, de todos modos, chicos. Lo último, lo prometo y luego terminaremos. Una cosa que realmente amo, ya sabes, Justin, mi amigo, él, su perro, ha sido como jugar maravillosamente con nuestros perros, con Van Gogh y entonces me envió un mensaje de texto y le dije, oye, ¿Sisi quiere tener una cita? ? Ya sabes, ¿quiere tener una cita para jugar con Bingo? Y él respondió, no sé por qué, cuando nos reímos tanto porque no es la primera vez que responde esto. Cuando le pregunté y él me respondió, a ella le encantaría. Al igual que a ella le encantaría que le agradara Jess, y sé que no deberíamos antropomorfizarnos y todo eso, realmente me hace reír."
I love it.,Me encanta.
I would love too. I just love it so much.,"Me encantaría. Simplemente, lo amo tanto."
"It’s fun, this is fun.","Es divertido, esto es divertido."
"I don’t know God. Where the fuck is this podcast going? Just one more exchange on text that made me laugh so hard, Jack McBrayer, if you you know, the comedian Jack McBrayer from 30 Rock and he remembers everybody’s birthdays and texts you on your birthday, which is the sweetest thing ever. You will not have seen him in years and he’ll text you but he texted me randomly and said hey sweetie, I was just thinking about you how you do and I I think the last time I saw you was a year ago and I said, yes, I go and surprisingly, I look younger now. And I said, do you think I have Benjamin Button syndrome? And he wrote no, you’ve got Benjamin butthole syndrome.","No conozco a Dios. ¿A dónde carajo va este podcast? Solo un intercambio más de mensajes de texto que me hizo reír mucho, Jack McBrayer, si lo sabes, el comediante Jack McBrayer de 30 Rock y él recuerda los cumpleaños de todos y te envía mensajes de texto en tu cumpleaños, que es lo más dulce que existe. No lo habrás visto en años y te enviará un mensaje de texto, pero me envió un mensaje de texto al azar y me dijo: Hola cariño, solo estaba pensando en ti, cómo lo haces y creo que la última vez que te vi fue hace un año y le dije: Sí, voy y sorprendentemente ahora parezco más joven. Y dije, ¿crees que tengo el síndrome de Benjamin Button? Y él escribió que no, tienes el síndrome del ano de Benjamin."
Really?,¿En realidad?
"Oh, thrilled me. And that was it. I will hear from him again for another year.","Oh, me emocionó. Y eso fue todo. Volveré a saber de él un año más."
That’ll tide you over though.,Aunque eso te ayudará.
You’ve Benjamim buttholes.,Tienes los culos de Benjamim.
"Too mean, I love it.","Demasiado malo, me encanta."
"We’ll Jess, you know, yet again, I came in today, and I felt sad. And I was like, I don’t really know what I got to offer. I’m not doing this podcast the right time. It’s too early. And I’m walking out feeling lighter. And how to thank you.","Vamos a Jess, ya sabes, una vez más, llegué hoy y me sentí triste. Y pensé: realmente no sé qué tengo para ofrecer. No estoy haciendo este podcast en el momento adecuado. Es demasiado pronto. Y salgo sintiéndome más ligero. Y cómo agradecerte."
"Me too, me too. And thank you for indulging us some of these podcasts, some of these episodes are going to be for Mommy, you know, they’re not going to be for anyone else. And that’s, you know.","Yo también, yo también. Y gracias por permitirnos algunos de estos podcasts, algunos de estos episodios serán para mamá, ya sabes, no serán para nadie más. Y eso es, ya sabes."
"For our listener, new listeners stay with us.","Para nuestro oyente, los nuevos oyentes se quedan con nosotros."
"Yeah, stay with us.","Sí, quédate con nosotros."
"This is exactly what you should expect, I don’t know.","Esto es exactamente lo que deberías esperar, no lo sé."
"Yes, and please join the Academy if you’d like we’re going to I actually did think I’d love to do homework assignment about people’s pets I’d love or at least a happy hour where people who lose their pets. A yappy hour.","Sí, y únete a la Academia si quieres que vayamos. De hecho, pensé que me encantaría hacer tareas sobre las mascotas de las personas que amo o al menos una hora feliz con las personas que pierden a sus mascotas. Una hora feliz."
Yes.,Sí.
"I stole that from the gym club. We do yappy hours there, but like yes, yes, we do the Yappy Hour.","Lo robé del gimnasio. Hacemos Yappy Hours allí, pero sí, sí, hacemos Yappy Hour."
"Come join us, we’re doing some really weird things.","Únase a nosotros, estamos haciendo cosas realmente raras."
Really weird assignment.,Una tarea realmente extraña.
"Who knows? I actually wanted to talk to you about this, Jess but I would love to do start doing a you know, our episodes come out on Wednesday, start doing a recap show alive.","¿Quién sabe? De hecho, quería hablar contigo sobre esto, Jess, pero me encantaría comenzar a hacer un ya sabes, nuestros episodios salen el miércoles, comenzar a hacer un programa recapitulativo en vivo."
Great.,Excelente.
"Where we can just kind of, yeah, we can just kind of talk about like, I mean, I don’t know that there’s any more to say.","Donde podemos simplemente, sí, podemos simplemente hablar sobre, quiero decir, no sé si hay más que decir."
"Watch What Happens Live, watch What Happens Live where […] we’re also going, you know, listen, I love the DMs I get from everybody about their responses because you know, they really do feel that that this is a two way podcast. It they’ve got suggestions for us if we’re struggling with something pill boxes, I have so many so many I still get you know, for you about how to remember your Wellbutrin, you know, they’re thinking about us.","Mira What Happens Live, mira What Happens Live donde […] también vamos, ya sabes, escucha, me encantan los mensajes directos que recibo de todos sobre sus respuestas porque, ya sabes, realmente sienten que esto es bidireccional. podcast. Si tienen sugerencias para nosotros si estamos luchando con algunos pastilleros, tengo tantas que todavía entiendo, sobre cómo recordar su Wellbutrin, ya saben, están pensando en nosotros."
"Yeah, so appreciate that.","Sí, lo aprecio mucho."
We need it that’s like we need it. And I just wanted to wait.,Lo necesitamos así es como lo necesitamos. Y solo quería esperar.
Because this is the type of stuff we need to address in the after show but I just want to say that I did get myself together in terms of my poll taking.,"Porque este es el tipo de cosas que debemos abordar en el programa posterior, pero solo quiero decir que me recuperé en términos de mi encuesta."
"I had something that was just what a lot of people were suggesting, which was like morning afternoon I had that I just couldn’t find it for very long. So I did find it and on the right dose of well, you tried that pin […] bounce yeah. That’s the chicken or the egg.","Tenía algo que era justo lo que mucha gente estaba sugiriendo, que era como lo que tenía en la mañana y en la tarde y no pude encontrarlo por mucho tiempo. Así que lo encontré y con la dosis correcta de bueno, probaste ese pin [...] rebote, sí. Esa es la gallina o el huevo."
"Yeah, exactly, you know. While Jess, I’ve never stopped thinking about the fact that cats haven’t evolved in yet we’ve evolved around them I’ll never stop thinking about that as long as I live I’ll never stop questioning their you know, dictatorship oppressive regime that we all.","Sí, exactamente, ya sabes. Mientras Jess, nunca dejé de pensar en el hecho de que los gatos no han evolucionado, pero nosotros hemos evolucionado alrededor de ellos. Nunca dejaré de pensar en eso mientras viva, nunca dejaré de cuestionar su ya sabes, dictadura. régimen opresivo que todos padecemos."
You know why they meow? Do you want to know why they meow? I’m gonna leave you with this chilling fact. They don’t meow to each other. It is not a thing that cats do to anyone else than humans. And that is because they have learned to mimic a baby’s cry. We’ll be back next week.,¿Sabes por qué maúllan? ¿Quieres saber por qué maúllan? Los dejaré con este hecho escalofriante. No se maúllan el uno al otro. No es algo que los gatos le hagan a nadie más que a los humanos. Y eso se debe a que han aprendido a imitar el llanto de un bebé. Volveremos la semana que viene.
