Idiom,Meaning,eng_sadness,eng_joy,eng_love,eng_anger,eng_fear,eng_surprise,spa_sadness,spa_joy,spa_love,spa_anger,spa_fear,spa_surprise
estar de mala leche,to be in a bad mood,0.7811086773872375,0.0037827352061867714,0.0009837269317358732,0.20466896891593933,0.008979828096926212,0.00047599925892427564,0.04831436276435852,0.29504483938217163,0.011018889024853706,0.5473917722702026,0.09098543971776962,0.007244663313031197
estar frito,to be done for,0.031770311295986176,0.7873414158821106,0.005287351086735725,0.1603921353816986,0.01135991420596838,0.0038489915896207094,0.03969332575798035,0.5043235421180725,0.014369971118867397,0.2737557590007782,0.15903086960315704,0.008826568722724915
estar hecho polvo,to be exhausted,0.9966650605201721,0.0010838424786925316,0.00021938332065474242,0.00103762315120548,0.0007744141621515155,0.00021979167649988085,0.033064376562833786,0.39544522762298584,0.013380125164985657,0.49022141098976135,0.06281603872776031,0.005072864703834057
estar hecho un ají,to be very angry,0.0005122727015987039,0.0003371712227817625,0.00023841830261517316,0.9979575872421265,0.0007757586427032948,0.0001787963992683217,0.04000838100910187,0.5900931358337402,0.020124388858675957,0.2830525040626526,0.057193171232938766,0.009528406895697117
estar loco de contento,to be over the moon,0.04252349212765694,0.4046216607093811,0.010103953070938587,0.47311460971832275,0.06504283845424652,0.004593484569340944,0.012695258483290672,0.8897004127502441,0.0038598165847361088,0.06483165174722672,0.025729265064001083,0.0031836426351219416
estar de mala uva,to be in a bad mood,0.7811086773872375,0.0037827352061867714,0.0009837269317358732,0.20466896891593933,0.008979828096926212,0.00047599925892427564,0.026904171332716942,0.2001878321170807,0.010257551446557045,0.5397484302520752,0.2180672138929367,0.004834809340536594
quedarse de piedra,to be shocked,0.0014535135123878717,0.001691183540970087,0.0016969189746305346,0.0022218693047761917,0.005761100910604,0.9871754050254822,0.03806089609861374,0.4654463827610016,0.010935903526842594,0.27019810676574707,0.2002633810043335,0.015095267444849014
Cada loco con su tema.,To each their own.,0.021614355966448784,0.05230002477765083,0.008530521765351295,0.8876923322677612,0.027289804071187973,0.0025730812922120094,0.027908746153116226,0.4261167645454407,0.006980720907449722,0.41314199566841125,0.12075406312942505,0.005097666289657354
dar en el clavo,to hit the nail on the head,0.0017018665093928576,0.0017389352433383465,0.0008412454044446349,0.9769023656845093,0.017924223095178604,0.0008913277997635305,0.022428911179304123,0.7014763355255127,0.01086392067372799,0.20760120451450348,0.053830549120903015,0.0037991399876773357
llover a cántaros,to rain cats and dogs,0.006955653894692659,0.0031649372540414333,0.0039060350973159075,0.9739757776260376,0.011221285909414291,0.0007762493914924562,0.03935439884662628,0.645412266254425,0.008803930133581161,0.23950257897377014,0.06041634827852249,0.006510487291961908
meter la pata,to mess up,0.04799950495362282,0.003114669118076563,0.0005719827022403479,0.9433010220527649,0.0043859765864908695,0.0006268293946050107,0.027336884289979935,0.4116591215133667,0.00945278536528349,0.501157283782959,0.04494987428188324,0.005444100126624107
matar dos pájaros de un tiro,to kill two birds with one stone,0.0014443120453506708,0.0011240713065490127,0.0005094119696877897,0.9883439540863037,0.008108328096568584,0.0004698122211266309,0.04000868275761604,0.5070980787277222,0.012224902398884296,0.34182441234588623,0.09205223619937897,0.006791652645915747
perder los estribos,to fly off the handle,0.005713357124477625,0.006781671661883593,0.0014819682110100985,0.8768672943115234,0.10742183029651642,0.0017338410252705216,0.029936041682958603,0.32831090688705444,0.010117182508111,0.5851312875747681,0.040415216237306595,0.006089388858526945
tirar la casa por la ventana,to spare no expense,0.02457348443567753,0.17524772882461548,0.00552015844732523,0.7860867977142334,0.006384510546922684,0.0021873184014111757,0.040604978799819946,0.3394301235675812,0.01439155638217926,0.5105348229408264,0.0908704623579979,0.004168051760643721
Take his word for it,Hay que darle el beneficio de la duda,0.03621412068605423,0.4537755846977234,0.01130478736013174,0.4689265191555023,0.026232633739709854,0.0035463969688862562,0.027268733829259872,0.29493650794029236,0.01089131273329258,0.6559351682662964,0.00849755946546793,0.002470790408551693
Take the good with the bad,El que se come la carne que se coma también el hueso,0.023922927677631378,0.21832478046417236,0.008885323069989681,0.6921959519386292,0.05170297995209694,0.004967947024852037,0.06992576271295547,0.2739262282848358,0.008052429184317589,0.623450517654419,0.020839564502239227,0.0038055304903537035
Take the good with the bad,Vayan las verdes por las maduras,0.030958551913499832,0.6761766672134399,0.029986469075083733,0.204716756939888,0.050780631601810455,0.00738091254606843,0.06992576271295547,0.2739262282848358,0.008052429184317589,0.623450517654419,0.020839564502239227,0.0038055304903537035
Take the horse by the reigns,Coger el sartén por el mango,0.012280811555683613,0.839098334312439,0.016321802511811256,0.116582490503788,0.011960901319980621,0.0037556691095232964,0.007441452704370022,0.026438193395733833,0.0023598039988428354,0.9516561031341553,0.011154474690556526,0.0009498507715761662
Take with a grain of salt,Las cosas se toman según de quien vengan,0.02850501611828804,0.4403558373451233,0.012970158830285072,0.44721007347106934,0.06355448812246323,0.007404406554996967,0.027180135250091553,0.06627441197633743,0.0076927440240979195,0.8690468668937683,0.026631725952029228,0.0031739987898617983
Test the waters,Hay que estirar los pies hasta donde llegue la sábana,0.02484612911939621,0.6594046950340271,0.020428942516446114,0.2569190561771393,0.03439372405409813,0.00400750944390893,0.023739948868751526,0.300095796585083,0.004686082247644663,0.1333000808954239,0.5062062740325928,0.03197186067700386
That’s a whole different story,Eso es harina de otro costal,0.02137177437543869,0.5590378046035767,0.03109956718981266,0.22872747480869293,0.15418760478496552,0.00557571230456233,0.10718130320310593,0.49880504608154297,0.010717317461967468,0.33471575379371643,0.0386456623673439,0.009934774599969387
That’s a whole different story,Eso son otros veinte pesos,0.02285362407565117,0.6625816822052002,0.019968844950199127,0.25250890851020813,0.03556268662214279,0.00652434304356575,0.10718130320310593,0.49880504608154297,0.010717317461967468,0.33471575379371643,0.0386456623673439,0.009934774599969387
That’s all she wrote,"Para al carajo albañil, que se acabó la mezcla",0.03106868825852871,0.5129135251045227,0.03280654549598694,0.36142081022262573,0.05704338848590851,0.00474708154797554,0.2017180174589157,0.18031851947307587,0.011401102878153324,0.5739489197731018,0.026360902935266495,0.006252548657357693
The apple doesn’t fall far from the tree,"De tal padre, tal hijo",0.015170026570558548,0.6947340369224548,0.014987258240580559,0.21314498782157898,0.057906266301870346,0.004057413432747126,0.02337932214140892,0.0284824687987566,0.0026984659489244223,0.5413956642150879,0.4002614915370941,0.00378260831348598
The bee’s knees,Creerse la última Coca Cola del desierto,0.020257309079170227,0.7544081211090088,0.004969460889697075,0.19632934033870697,0.021805889904499054,0.002229784382507205,0.01347289327532053,0.015048141591250896,0.004328752867877483,0.8703276515007019,0.09255272150039673,0.004269808065146208
The best of both worlds,"Es como el perro del hortelano, que ni come ni deja comer",0.01493365690112114,0.825908899307251,0.0147375063970685,0.12988871335983276,0.012033841572701931,0.0024974464904516935,0.0029763723723590374,0.9858953356742859,0.005519272293895483,0.003850834211334586,0.0005970580386929214,0.0011611938243731856
The best thing since sliced bread,Creerse la última Coca cola del desierto,0.020257309079170227,0.7544081211090088,0.004969460889697075,0.19632934033870697,0.021805889904499054,0.002229784382507205,0.033428456634283066,0.7070304751396179,0.01902886852622032,0.23113305866718292,0.005821160972118378,0.0035580007825046778
The blind leading the blind,Es como un ciego guiando a otro ciego,0.02353404089808464,0.7286891341209412,0.012940024957060814,0.19183652102947235,0.037804145365953445,0.0051962039433419704,0.032647158950567245,0.05039192736148834,0.004428050015121698,0.7372626662254333,0.1722278892993927,0.003042252967134118
The early bird catches the worm,"Al que madruga, Dios lo ayuda",0.02342922054231167,0.5008332133293152,0.01823391579091549,0.4189015030860901,0.033932875841856,0.004669331479817629,0.007436868268996477,0.01738772541284561,0.0014736048178747296,0.09190653264522552,0.8767884969711304,0.00500678364187479
The fox guarding the chicken coop,Poner el cabro a velar las lechugas,0.04406392574310303,0.3417864143848419,0.010876361280679703,0.46478885412216187,0.12774237990379333,0.010741987265646458,0.0030410666950047016,0.009489994496107101,0.0020179750863462687,0.5262499451637268,0.4575411081314087,0.0016599298687651753
The grass is greener on the other side,La luz de adelante es la que alumbra,0.020030174404382706,0.3441309332847595,0.010020184330642223,0.5576967000961304,0.06374522298574448,0.004376817960292101,0.0022747383918613195,0.9877919554710388,0.003637047251686454,0.0049506500363349915,0.0009191037970595062,0.00042644678615033627
The Lord works in mysterious ways,Dios aprieta pero no ahoga,0.03722987696528435,0.6465287208557129,0.016095755621790886,0.267944872379303,0.028618812561035156,0.0035819162148982286,0.0006765545695088804,0.001349103171378374,0.0004731937369797379,0.0065317302942276,0.9831183552742004,0.007850992493331432
The more the merrier,"Donde comen dos, comen tres",0.026133127510547638,0.48962751030921936,0.009643079712986946,0.42476174235343933,0.04435628280043602,0.005478267557919025,0.0010360173182561994,0.002778131514787674,0.0006072389078326523,0.9916421175003052,0.0033306744880974293,0.0006058511789888144
The person is a bad apple,Cuando no está preso lo andan buscando,0.033282242715358734,0.5563430786132812,0.01641109399497509,0.32229286432266235,0.06634176522493362,0.00532899983227253,0.2528585195541382,0.0024381859693676233,0.0010489012347534299,0.7416083812713623,0.0014521315461024642,0.0005938988761045039
The pot calling the kettle black,Un conejo [burro] hablando del tamaño de las orejas,0.024666961282491684,0.3998352587223053,0.013290650211274624,0.4460424482822418,0.10909692943096161,0.007067835424095392,0.000995067530311644,0.0009190315031446517,0.00043408412602730095,0.9935740828514099,0.0037623357493430376,0.00031539841438643634
The pot calling the kettle black,Un muerto hablando de un ahorcado,0.020490357652306557,0.6672423481941223,0.00832403264939785,0.2549261450767517,0.044162601232528687,0.004854508675634861,0.000995067530311644,0.0009190315031446517,0.00043408412602730095,0.9935740828514099,0.0037623357493430376,0.00031539841438643634
The quickest way to a man’s heart is through his stomach,El amor entra por la cocina,0.02451859787106514,0.7174436450004578,0.028186500072479248,0.1891033798456192,0.036002710461616516,0.004745066165924072,0.017730552703142166,0.7383977174758911,0.004639019258320332,0.19470980763435364,0.03911970928311348,0.0054031964391469955
The road to hell is paved with good intentions,El infierno está lleno de buenas intenciones,0.008962638676166534,0.9319021701812744,0.004210036713629961,0.033633071929216385,0.018191814422607422,0.0031003502663224936,0.004459194373339415,0.9717074036598206,0.002930020447820425,0.019368665292859077,0.0010839129099622369,0.00045084458542987704
The rotten apple spoils the barrel,Una manzana podrida daña el barril,0.02043703757226467,0.14102481305599213,0.007825669832527637,0.6973288059234619,0.13009028136730194,0.0032934423070400953,0.053710825741291046,0.002320986008271575,0.0009703672840259969,0.9397730827331543,0.002369458554312587,0.0008553883526474237
The straw that broke the camel’s back,La gota que colmó la copa,0.012375717982649803,0.7882331609725952,0.009054661728441715,0.1773604452610016,0.010004634037613869,0.0029714445117861032,0.9610338807106018,0.0016473744763061404,0.000654670933727175,0.021202076226472855,0.014553593471646309,0.0009085686760954559
The war’s not over yet,Una batalla no gana una guerra,0.03517506644129753,0.1300792098045349,0.010125265456736088,0.7477492690086365,0.07280521094799042,0.004065936431288719,0.09549066424369812,0.07070725411176682,0.0028564981184899807,0.7987415194511414,0.03038155473768711,0.0018225029343739152
There is a remedy for everything except death,"En la vida todo tiene remedio, menos la muerte",0.02806307002902031,0.8029864430427551,0.015306088142096996,0.1311398148536682,0.020077282562851906,0.0024272946175187826,0.27900755405426025,0.2493026852607727,0.0060242642648518085,0.452208012342453,0.010894092731177807,0.0025633585173636675
There is an exception to every rule,No hay regla sin excepción,0.03459550067782402,0.19844403862953186,0.007968035526573658,0.7351252436637878,0.02083156444132328,0.0030356538482010365,0.027012545615434647,0.08158731460571289,0.0028230210300534964,0.8695766925811768,0.016346443444490433,0.002654067939147353
There’s a sucker born every minute,Todo los días se tira un bobo a la calle,0.023182127624750137,0.7255749106407166,0.016231846064329147,0.19194388389587402,0.03837957978248596,0.004687568638473749,0.02319115214049816,0.04631413146853447,0.002847514348104596,0.9186877012252808,0.007516620680689812,0.001442865002900362
There’s no accounting for tastes,Hay gustos que merecen palos,0.020913690328598022,0.8060682415962219,0.016713455319404602,0.12995469570159912,0.022049816325306892,0.004300153814256191,0.03759460151195526,0.02298632822930813,0.0019681223202496767,0.9321970343589783,0.004002818837761879,0.001251207897439599
There’s no accounting for tastes,Sobre los gustos no hay nada escrito,0.032532207667827606,0.5829867720603943,0.017239434644579887,0.3382019102573395,0.025170980021357536,0.0038685989566147327,0.03759460151195526,0.02298632822930813,0.0019681223202496767,0.9321970343589783,0.004002818837761879,0.001251207897439599
There’s no place like home,Seguro es el pájaro en el nido,0.018673282116651535,0.7897603511810303,0.008831619285047054,0.14854958653450012,0.030699193477630615,0.0034859434235841036,0.15799148380756378,0.04762961342930794,0.003491096431389451,0.7764854431152344,0.012832608073949814,0.001569756306707859
There’s none so deaf as those who will not hear,No hay peor ciego que el que no quiere ver,0.030191898345947266,0.36059218645095825,0.02114603854715824,0.557857096195221,0.025530114769935608,0.004682732280343771,0.4269038736820221,0.013281524181365967,0.0013618827797472477,0.040956903249025345,0.5113784670829773,0.006117358338087797
Thin as a rail,Lo que te queda es el solar y no es tuyo,0.022268278524279594,0.6132115721702576,0.018741847947239876,0.3140217363834381,0.027849800884723663,0.0039067803882062435,0.02854830212891102,0.008414339274168015,0.0027362399268895388,0.9200940728187561,0.03851356357336044,0.0016934999730437994
Things are getting ugly,Esto ya pasa de castaño oscuro,0.024558136239647865,0.667221188545227,0.012842823751270771,0.25390222668647766,0.03669226914644241,0.004783299285918474,0.9966461062431335,0.0005638519651256502,0.00019473709107842296,0.0019557862542569637,0.0004374831332825124,0.0002019601088250056
Things are taking a turn for the worse,Esto ya pasa de castaño oscuro,0.024558136239647865,0.667221188545227,0.012842823751270771,0.25390222668647766,0.03669226914644241,0.004783299285918474,0.13966621458530426,0.022221900522708893,0.0015558236045762897,0.7993966937065125,0.03562239184975624,0.0015370422042906284
Three’s a charm,La tercera es la vencida,0.038770560175180435,0.3284551501274109,0.008217697963118553,0.49504244327545166,0.12039291113615036,0.009121282026171684,0.015409894287586212,0.8696275949478149,0.010328629054129124,0.08920895308256149,0.010145672596991062,0.005279280245304108
Timbuktu,Anduvo la Ceca y la Meca,0.01806834526360035,0.37849804759025574,0.012506886385381222,0.5567935705184937,0.02999867871403694,0.004134438931941986,0.02461179904639721,0.1415863335132599,0.0050683519802987576,0.43283358216285706,0.3884892463684082,0.007410818710923195
Time heals all wounds,El tiempo lo cura todo,0.03142988309264183,0.47740161418914795,0.01681128703057766,0.40821173787117004,0.05899892747402191,0.007146486081182957,0.5170144438743591,0.2824993133544922,0.00691689969971776,0.16613024473190308,0.02403278835117817,0.0034063791390508413
Time is money,El tiempo es oro,0.030670886859297752,0.7248238921165466,0.00859503261744976,0.1845954805612564,0.04322665557265282,0.008088049478828907,0.0302062276750803,0.11272237449884415,0.005117784719914198,0.8308173418045044,0.017092250287532806,0.004044064786285162
To all be in the same boat,Somos muchos los hijos del muerto,0.028615381568670273,0.7651132941246033,0.01211141049861908,0.15021850168704987,0.03802282735705376,0.005918559618294239,0.01632392406463623,0.7652839422225952,0.011225651949644089,0.18461516499519348,0.02007671818137169,0.002474517561495304
To be in a jam,Estar con la soga al cuello,0.027618862688541412,0.6566611528396606,0.01680900901556015,0.25193527340888977,0.0408899150788784,0.006085720844566822,0.01073711458593607,0.017727060243487358,0.001005015685223043,0.8966876268386841,0.07269252091646194,0.0011507471790537238
To be in the same boat,Mal de muchos consuelo de tontos,0.039608363062143326,0.5600847005844116,0.01481180265545845,0.283700168132782,0.09326377511024475,0.008531162515282631,0.023566599935293198,0.5508719086647034,0.030252018943428993,0.3059738576412201,0.08418335020542145,0.005152267869561911
To be scared out of your mind,Quedarse con los pelos de punta,0.026779092848300934,0.533447265625,0.017378410324454308,0.35818272829055786,0.05633353069424629,0.007878990843892097,0.0005128427292220294,0.0003719574015121907,0.00013095496979076415,0.0020095843356102705,0.9965533018112183,0.00042142768506892025
To be worked to death,Ha corrido hasta sin aceite,0.020164789631962776,0.27471524477005005,0.007800700608640909,0.6517810821533203,0.041479963809251785,0.004058202728629112,0.02632390521466732,0.04928033426403999,0.0020434814505279064,0.9138190746307373,0.006698694545775652,0.0018345044227316976
To each his own,Cada cual a lo suyo,0.030308879911899567,0.5736222267150879,0.014161732979118824,0.3400184214115143,0.03717680647969246,0.004711948335170746,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To each his own,Cada gallina a su gallinero,0.04055675119161606,0.41734734177589417,0.01081628818064928,0.4488084614276886,0.07726268470287323,0.005208431277424097,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To each his own,Cada loco con su tema,0.023108789697289467,0.40134137868881226,0.007421944756060839,0.4575650990009308,0.10520376265048981,0.00535902613773942,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To each his own,Cada oveja con su pareja,0.036687273532152176,0.60150545835495,0.014381195418536663,0.28577449917793274,0.05639917775988579,0.00525240134447813,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To each his own,Hay de todo en la viña del Señor,0.029700882732868195,0.5915469527244568,0.014382482506334782,0.31976279616355896,0.04006200283765793,0.004544965457171202,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To each his own,"Para los gustos, los colores",0.004704316146671772,0.9608984589576721,0.006768351420760155,0.019852567464113235,0.006717120762914419,0.0010591939790174365,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To each his own,Sobre los gustos no hay nada escrito,0.032532207667827606,0.5829867720603943,0.017239434644579887,0.3382019102573395,0.025170980021357536,0.0038685989566147327,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To each his own,Zapatero a sus zapatos,0.03490046039223671,0.4775628447532654,0.011968533508479595,0.3695420026779175,0.09670040756464005,0.009325757622718811,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To feel like a million bucks,Sentirse como un billete de cien pesos,0.03236605226993561,0.4859362244606018,0.010640586726367474,0.41086190938949585,0.05316885933279991,0.007026278879493475,0.0004978880169801414,0.998344898223877,0.00039475475205108523,0.00025746459141373634,0.00020638243586290628,0.0002985508181154728
To get what’s coming to you,Alábate pollo que mañana te guisan,0.019719554111361504,0.18831688165664673,0.013596451841294765,0.7331498265266418,0.042026132345199585,0.0031911132391542196,0.032450903207063675,0.25016075372695923,0.007157681044191122,0.6807874441146851,0.02600422315299511,0.0034390119835734367
To give away the house,El que da lo que tiene a pedir se atiene,0.02676786109805107,0.21921329200267792,0.00888807512819767,0.6861020922660828,0.053505439311265945,0.005523149389773607,0.004636735189706087,0.0040276916697621346,0.0009373057400807738,0.9807375073432922,0.009144469164311886,0.0005162804736755788
To grab the bull by the horns,Coger al toro por los cuernos,0.018060170114040375,0.7114094495773315,0.015257158316671848,0.22432316839694977,0.025061801075935364,0.00588828744366765,0.002374066971242428,0.0043302359990775585,0.0013210535980761051,0.8197306394577026,0.17012536525726318,0.0021186713129281998
To have ants in your pants,Tener hormiguillas en el culo,0.02583879418671131,0.3961047828197479,0.01020213682204485,0.48953357338905334,0.07093288749456406,0.0073878881521523,0.003582774428650737,0.00436112005263567,0.0012043268652632833,0.9628586173057556,0.027211306616663933,0.0007818888989277184
To have one’s hair stand on end,Quedarse con los pelos de punta,0.026779092848300934,0.533447265625,0.017378410324454308,0.35818272829055786,0.05633353069424629,0.007878990843892097,0.03471093997359276,0.29062214493751526,0.009858270175755024,0.6489494442939758,0.014047172851860523,0.0018120125168934464
To have pie on his face,Volvió con el rabo entre medio de las patas,0.023662686347961426,0.7814789414405823,0.01169623713940382,0.1511976718902588,0.027919208630919456,0.004045275505632162,0.009815534576773643,0.06353569775819778,0.025632936507463455,0.8953696489334106,0.003753662807866931,0.001892540487460792
To look out for Number One,Cada cual se reparte con la cuchara grande,0.02342832460999489,0.6575831174850464,0.012920886278152466,0.24091984331607819,0.06046511232852936,0.004682614468038082,0.016044003888964653,0.7318123579025269,0.008034014143049717,0.22824488580226898,0.01298046950250864,0.002884305315092206
To make a long story short,Para hacerte el cuento corto,0.02767752856016159,0.6946333050727844,0.013245683163404465,0.2132720649242401,0.04628130421042442,0.004890124779194593,0.026150941848754883,0.12022126466035843,0.0032721227034926414,0.8225284218788147,0.02382565289735794,0.004001682158559561
To make a mountain out of a molehill,Ahogarse en un vaso de agua,0.028904017060995102,0.54044109582901,0.01284914743155241,0.35710397362709045,0.05559716373682022,0.005104540381580591,0.008497742936015129,0.006560027599334717,0.001017510425299406,0.8774412870407104,0.10502056032419205,0.0014628511853516102
To make something good from nothing,Hay que hacer de tripas corazones,0.03527174890041351,0.6467547416687012,0.017767157405614853,0.26403898000717163,0.031584370881319046,0.004583040252327919,0.0010906415991485119,0.9966938495635986,0.0005091064958833158,0.0009299519006162882,0.0003561782359611243,0.0004201958072371781
To mix like oil and water,Ser como el aceite y el vinagre,0.023907726630568504,0.6583974361419678,0.010015903040766716,0.28163906931877136,0.02203858084976673,0.004001337569206953,0.014062427915632725,0.09409387409687042,0.008678963407874107,0.8336672782897949,0.04666707292199135,0.0028304164297878742
To not defend oneself,No da un tajo ni en defensa propia,0.050652071833610535,0.5505452156066895,0.011962325312197208,0.33918842673301697,0.04320483282208443,0.004447142127901316,0.03273117542266846,0.06590447574853897,0.004447328392416239,0.8138710260391235,0.08195788413286209,0.0010880556656047702
To not have anything to hide,El que no tiene hechas no tiene sospechas,0.026329396292567253,0.23728704452514648,0.015735607594251633,0.68447345495224,0.031573764979839325,0.004600802902132273,0.05077848955988884,0.04665222764015198,0.0033452126663178205,0.8517314791679382,0.0463944636285305,0.001098104752600193
To reach one’s limit,El que nace para chavito prieto nunca llega a vellón,0.022487398236989975,0.6114866733551025,0.016463469713926315,0.29895856976509094,0.04464055597782135,0.005963385570794344,0.08655980229377747,0.4354618489742279,0.011390727013349533,0.30060139298439026,0.15617474913597107,0.00981154479086399
To roll right off of,Se le pasea el alma por el cuerpo,0.030081618577241898,0.705925464630127,0.0186665840446949,0.20293976366519928,0.036707617342472076,0.005678853951394558,0.020182745531201363,0.07932452857494354,0.00521621061488986,0.7133914232254028,0.17512468993663788,0.006760285701602697
To screw up,Meter la pata,0.027336884289979935,0.4116591215133667,0.00945278536528349,0.501157283782959,0.04494987428188324,0.005444100126624107,0.0029301177710294724,0.0011067712912335992,0.00041702023008838296,0.9932479858398438,0.0020132248755544424,0.0002848865115083754
To slide off of,Se le pasea el alma por el cuerpo,0.030081618577241898,0.705925464630127,0.0186665840446949,0.20293976366519928,0.036707617342472076,0.005678853951394558,0.03796304017305374,0.03030364215373993,0.0046524666249752045,0.5265870690345764,0.39370906352996826,0.006784758996218443
To sound like a broken record,Eso es como llover sobre mojado,0.03677963837981224,0.6071431040763855,0.007548076566308737,0.2886276841163635,0.05539917200803757,0.004502308089286089,0.9987442493438721,0.00029520754469558597,0.00016877397138159722,0.0003056996501982212,0.00031978561310097575,0.00016618969675619155
To think he’s the bomb,Creerse la última Coca Cola del desierto,0.020257309079170227,0.7544081211090088,0.004969460889697075,0.19632934033870697,0.021805889904499054,0.002229784382507205,0.003380067180842161,0.0037836136762052774,0.0005301619530655444,0.9795694947242737,0.012109871953725815,0.0006267178687267005
To wipe out,Caerse como una guanábana,0.02540113963186741,0.5957959294319153,0.01351947896182537,0.22531650960445404,0.13294649124145508,0.007020408287644386,0.03903573751449585,0.022497592493891716,0.0018508487846702337,0.9224292039871216,0.012795629911124706,0.001391052850522101
Tomorrow is another day,Mañana será otro día,0.01339687593281269,0.9071819186210632,0.008872202597558498,0.05857796221971512,0.010409152135252953,0.0015619357582181692,0.07662587612867355,0.6996229290962219,0.006591047625988722,0.19331246614456177,0.02071266621351242,0.003134988248348236
Too many chiefs and not enough indians,Muchos caciques y pocos indios,0.014389654621481895,0.7392562627792358,0.004819671157747507,0.16458268463611603,0.06731455773115158,0.009637012146413326,0.016555679962038994,0.07365629076957703,0.003387926612049341,0.8915159702301025,0.012906868942081928,0.0019772497471421957
Too many cooks spoil the broth,Muchos cocineros dañan la comida,0.03387805446982384,0.4876728951931,0.012544995173811913,0.3798034191131592,0.07885118573904037,0.0072494917549192905,0.054417483508586884,0.008501138538122177,0.0013640773249790072,0.9329025149345398,0.002027420327067375,0.0007874938892200589
Too much of a good thing,Todo en exceso hace daño,0.02828608639538288,0.5621767044067383,0.011493262834846973,0.33469170331954956,0.05756755918264389,0.005784706678241491,0.010404258035123348,0.9563901424407959,0.0025032293051481247,0.02719450742006302,0.002346926601603627,0.001161021995358169
Too much of a good thing,"Lo poquito agrada, lo mucho enfada",0.017845677211880684,0.792560875415802,0.01010597962886095,0.16319619119167328,0.014210321009159088,0.002080855891108513,0.010404258035123348,0.9563901424407959,0.0025032293051481247,0.02719450742006302,0.002346926601603627,0.001161021995358169
Two heads are better than one,Cuatro ojos ven más que dos,0.03440562263131142,0.4912048578262329,0.02110997401177883,0.40099865198135376,0.044609446078538895,0.007671399042010307,0.019632192328572273,0.8975757956504822,0.0035077070351690054,0.06929934024810791,0.006784037686884403,0.0032009147107601166
Two heads are better than one,Dos cabezas piensan mejor que una,0.02943175844848156,0.3497397005558014,0.014934257604181767,0.5503166913986206,0.049386441707611084,0.0061911530792713165,0.019632192328572273,0.8975757956504822,0.0035077070351690054,0.06929934024810791,0.006784037686884403,0.0032009147107601166
Two wrongs don’t make a right.,Dos males no hacen un bien,0.03147704526782036,0.21047918498516083,0.00789413321763277,0.7176991105079651,0.0281013585627079,0.00434919772669673,0.019275648519396782,0.01683913916349411,0.0015035802498459816,0.9538075923919678,0.007460000924766064,0.001114042941480875
"United we stand, divided we fall",En la unión está la fuerza,0.025134408846497536,0.5870156288146973,0.011469654738903046,0.3307563364505768,0.04112409055233002,0.004499997943639755,0.047074902802705765,0.6194015145301819,0.02517569437623024,0.2970429062843323,0.008470304310321808,0.002834643702954054
Walls have ears,Las paredes tienen oídos y los montes ojos,0.025918638333678246,0.595341682434082,0.013178533874452114,0.29118800163269043,0.06754674762487411,0.006826425902545452,0.016298571601510048,0.04890991747379303,0.0034798472188413143,0.8718950748443604,0.057193782180547714,0.0022227840963751078
Water under the bridge,Agua pasada no mueve molino,0.045585233718156815,0.35267043113708496,0.013631812296807766,0.5175661444664001,0.06613577157258987,0.004410601686686277,0.02966408245265484,0.022214723750948906,0.0040052528493106365,0.264044851064682,0.6745879650115967,0.005483126733452082
Well begun is half done,Quien bien empieza bien acaba,0.026172040030360222,0.46800801157951355,0.00778178870677948,0.47130250930786133,0.02256808802485466,0.004167627543210983,0.0022403562907129526,0.9925808906555176,0.000722107186447829,0.003053213469684124,0.0008855619234964252,0.0005178163992241025
What comes around goes around,Estar probando su propia medicina,0.06318964064121246,0.6660289168357849,0.012358607724308968,0.1403713971376419,0.11155356466770172,0.006497905123978853,0.016995184123516083,0.07338261604309082,0.002397376811131835,0.8373488187789917,0.06513546407222748,0.00474052457138896
What comes around goes around,"Hijo eres, padre serás, según lo hiciste, así lo verás",0.011169406585395336,0.9167696237564087,0.008537542074918747,0.05194037780165672,0.009953129105269909,0.001629908219911158,0.016995184123516083,0.07338261604309082,0.002397376811131835,0.8373488187789917,0.06513546407222748,0.00474052457138896
What comes around goes around,"Ladrón que roba a ladrón, merece el perdón",0.014221183955669403,0.4208334982395172,0.009165280498564243,0.50556880235672,0.044204238802194595,0.006007050629705191,0.016995184123516083,0.07338261604309082,0.002397376811131835,0.8373488187789917,0.06513546407222748,0.00474052457138896
