English,Spanish,eng_sadness,eng_joy,eng_love,eng_anger,eng_fear,eng_surprise,spa_sadness,spa_joy,spa_love,spa_anger,spa_fear,spa_surprise
"I’m so glad. I’m so glad to hear that. Yeah, it’s interesting, like we started talking about the ocean, the bigness of it. and suddenly your will got so small.","Estoy tan feliz. Me alegro mucho de oír eso. Sí, es interesante, como si empezáramos a hablar sobre el océano, su tamaño. y de repente tu voluntad se volvió tan pequeña.",0.0005619954317808151,0.9958316683769226,0.0003068333608098328,0.00043816003017127514,0.0003999202453996986,0.0024614406283944845,0.016740970313549042,0.8544989824295044,0.009940419346094131,0.09918151050806046,0.017236575484275818,0.00240158848464489
"Yeah, I just stared out the windows for so many hours and watched very micro level things happening, like trees and leaves and construction.","Sí, me quedé mirando por la ventana durante tantas horas y vi suceder cosas a un nivel muy micro, como árboles, hojas y construcciones.",0.023991694673895836,0.585645318031311,0.004350304137915373,0.1047087088227272,0.1858261078596115,0.09547785669565201,0.018397437408566475,0.7843996286392212,0.010745014064013958,0.16219286620616913,0.020925745368003845,0.0033393127378076315
Do you think that’s part of how you were able to make it through each day? Like how do you make it through each day?,¿Crees que eso es parte de cómo pudiste sobrevivir cada día? ¿Cómo sobrevives cada día?,0.004087372682988644,0.9891830086708069,0.0005748120602220297,0.0026353178545832634,0.0019798199646174908,0.0015397099778056145,0.01939348131418228,0.18948307633399963,0.0074953678995370865,0.712277889251709,0.06719619780778885,0.004153982736170292
"Well, maybe we all got a taste of it in the pandemic, when we were inside, it’s a little bit similar to that, where suddenly you’re you’re inside and your regular life is not happening or your job is closed or has moved online. So it was, in some ways similar to that. And yeah, you find ways to pass the time, and I would get up in the morning, and after the kids would go to school, I would stay back with the security and, and just watch the surf channel, you know, all day long, and stare out the window and hope that we were going to move back home soon.","Bueno, tal vez todos lo probamos durante la pandemia, cuando estábamos adentro, es un poco similar a eso, donde de repente estás adentro y tu vida normal no sucede o tu trabajo está cerrado o tiene movido en línea. Así fue, en algunos aspectos similar a eso. Y sí, encuentras maneras de pasar el tiempo, y yo me levantaba por la mañana, y después de que los niños iban a la escuela, me quedaba atrás con la seguridad y solo miraba el canal de surf, ya sabes, todo el día. mucho tiempo y mirar por la ventana con la esperanza de regresar pronto a casa.",0.008113762363791466,0.971631646156311,0.0007750035729259253,0.013346984051167965,0.0051540182903409,0.000978657859377563,0.024338580667972565,0.8137189745903015,0.009474169462919235,0.12122339755296707,0.0280024204403162,0.003242390463128686
"How did your sons and husband interact with you during this time? I mean, were they worried about you? Were they you know, how were those interactions?","¿Cómo interactuaron sus hijos y su esposo con usted durante este tiempo? Quiero decir, ¿estaban preocupados por ti? ¿Sabías cómo fueron esas interacciones?",0.0011217977153137326,0.000602483341936022,0.0002151314401999116,0.004327090457081795,0.9933826923370361,0.0003508825902827084,0.01895841583609581,0.3692070245742798,0.010181674733757973,0.5597478747367859,0.0378427617251873,0.004062263760715723
"Well, during that after math period, I think that, you know, the kids certainly wanted to be back in their neighborhood. But they were, you know, kids are super resilient. So they were doing pretty well, and they were still going into school and seeing their friends. And, you know, I became like a really permissive parent, and I’m not a very permissive parents. So like, I just let them play Xbox, however long they wanted and have chocolate sundaes from room service for breakfast, or whatever they wanted to do to get through that time. So and then they got to see their friends and do middle of the week, sleepovers and, you know, there were times that we couldn’t all stay together, it wasn’t a good idea for us all to be in the same place so they would stay at different friend’s houses. And but yeah, they they definitely were more motivated to go back home. And I was I was a little bit more concerned about making sure that our house was a safe place and putting in, you know, various measures in our home that would help fortify us once we were we’re back here.","Bueno, durante el período posterior a las matemáticas, creo que, ya sabes, los niños ciertamente querían volver a su vecindario. Pero eran, ya sabes, los niños son súper resistentes. Así que les iba bastante bien y todavía iban a la escuela y veían a sus amigos. Y, ya sabes, me convertí en un padre realmente permisivo, y no soy un padre muy permisivo. Entonces, simplemente les dejé jugar Xbox, el tiempo que quisieran y desayunar helados de chocolate del servicio de habitaciones, o lo que quisieran hacer para pasar ese tiempo. Entonces, podían ver a sus amigos y hacer fiestas de pijamas a mitad de semana y, ya sabes, había momentos en los que no podíamos quedarnos todos juntos, no era una buena idea que estuviéramos todos en el mismo lugar. entonces se quedarían en casas de diferentes amigos. Y sí, definitivamente estaban más motivados para regresar a casa. Y estaba un poco más preocupado por asegurarme de que nuestra casa fuera un lugar seguro y por implementar, ya sabes, varias medidas en nuestra casa que nos ayudarían a fortalecernos una vez que volviéramos aquí.",0.05009548366069794,0.13427993655204773,0.00907829124480486,0.746756374835968,0.05899355188012123,0.0007962742238305509,0.03159790486097336,0.7227024435997009,0.011187723837792873,0.1881885826587677,0.04188627004623413,0.004437027964740992
"Did you say that? Are my, am I making this up, am I projecting that you would like leave your doors open?","¿Dijiste eso? ¿Estoy, me lo estoy inventando, estoy proyectando que te gustaría dejar las puertas abiertas?",0.008977711200714111,0.4429401159286499,0.00275321863591671,0.4898737072944641,0.05296022444963455,0.0024949887301772833,0.017988868057727814,0.23842380940914154,0.014425561763346195,0.6767348051071167,0.048271942883729935,0.004154962487518787
Yeah.,Sí.,0.025171535089612007,0.7419357299804688,0.005465173162519932,0.18635447323322296,0.03546248748898506,0.005610672757029533,0.04918481782078743,0.13384367525577545,0.004022886976599693,0.4381279945373535,0.36325687170028687,0.011563782580196857
"Like did you think about security in you know, in the before times?",¿Pensabas en la seguridad en los tiempos anteriores?,0.019610514864325523,0.22612522542476654,0.003043015720322728,0.5626831650733948,0.1849175989627838,0.0036204627249389887,0.014183633029460907,0.10367211699485779,0.004631842486560345,0.7949407696723938,0.07865629345178604,0.0039152358658611774
"I never thought about that. I never I actually just thought they either just gonna dismiss me and be like, thanks for this information, bye or thanks for this information, we’ll do something about it and keep you posted or something, I didn’t know that it was going to be you know, not being able to be at home and needing a security detail for a while. But yeah, in the before times, we definitely had that house that anyone could just come in and come out the door opening and shutting all day with people coming in and out and playing basketball up front. coming inside and outside and all we’re all we’re welcome. And now our house is a bit of a fortress so it’s a little bit different now.","Nunca pensé en eso. En realidad, nunca pensé que simplemente me despedirían y dirían, gracias por esta información, adiós o gracias por esta información, haremos algo al respecto y los mantendremos informados o algo así, no sabía que era Ya sabes, no podré estar en casa y necesitaré un equipo de seguridad por un tiempo. Pero sí, en los tiempos anteriores, definitivamente teníamos esa casa en la que cualquiera podía entrar y salir por la puerta abriéndose y cerrándose todo el día con gente entrando y saliendo y jugando baloncesto al frente. entrando y saliendo y todos somos bienvenidos. Y ahora nuestra casa es una especie de fortaleza, por lo que ahora es un poco diferente.",0.009850343689322472,0.8453591465950012,0.0026884523686021566,0.13222713768482208,0.008978450670838356,0.0008964414009824395,0.023838156834244728,0.7250171899795532,0.010130194947123528,0.21470586955547333,0.02367071993649006,0.002637817757204175
"Yeah, I have that house, not the fortress, the in and out the […] the door slam and constantly the doors and the footsteps and the running and the stairs and the yes, you know it’s it’s something a good time.","Sí, tengo esa casa, no la fortaleza, la entrada y la salida […] la puerta se cierra de golpe y constantemente las puertas y los pasos y las carreras y las escaleras y el sí, ya sabes, es algo que es un buen momento.",0.0012496944982558489,0.9950732588768005,0.0006690730224363506,0.0021878357511013746,0.0005486233276315033,0.0002715683076530695,0.012262015603482723,0.8511669039726257,0.006442338693886995,0.11209578067064285,0.015420837327837944,0.0026121458504348993
I know […] I mean.,Lo sé […] quiero decir.,0.03685493394732475,0.7565366625785828,0.005316238850355148,0.17278750240802765,0.026262661442160606,0.0022420345339924097,0.045139703899621964,0.5143663883209229,0.013295711949467659,0.3564451336860657,0.06353877484798431,0.007214343175292015
"You’re making me, I’m like, okay, I need to love this time. Is good and slow.","Me estás obligando a pensar, está bien, necesito amar este momento. Es bueno y lento.",0.0010856800945475698,0.9951157569885254,0.002402705606073141,0.0008988303015939891,0.00032183501753024757,0.00017521108384244144,0.005458417814224958,0.9531933069229126,0.0038141387049108744,0.027101313695311546,0.00899428315460682,0.0014386852271854877
Yeah.,Sí.,0.025171535089612007,0.7419357299804688,0.005465173162519932,0.18635447323322296,0.03546248748898506,0.005610672757029533,0.04918481782078743,0.13384367525577545,0.004022886976599693,0.4381279945373535,0.36325687170028687,0.011563782580196857
"Okay, start surfing and love the slamming of the door constantly.","Bien, empieza a navegar y disfruta de los portazos constantemente.",0.0033991646487265825,0.9609045386314392,0.0035295565612614155,0.025166606530547142,0.0062481313943862915,0.0007519916980527341,0.02721165120601654,0.52414870262146,0.00679186824709177,0.40512412786483765,0.0329124853014946,0.0038112010806798935
"Slamming of the door is hard to love, yeah, but you can get there.","Es difícil amar el portazo, sí, pero puedes llegar allí.",0.013355720788240433,0.1020364761352539,0.0023182581644505262,0.8566729426383972,0.02432853914797306,0.0012880415888503194,0.01079757884144783,0.9275344014167786,0.00543260807171464,0.04512753710150719,0.009289857931435108,0.0018181615741923451
"Oh, yes. Oh, yes. Yeah, I mean, I think that was sort of like the before and then these 10s of 1000s of letters. Yes, yeah, and some were threatening and violent, hence the fortress. But many others, the majority, the overwhelming majority were so deeply supportive.","Oh sí. Oh sí. Sí, quiero decir, creo que fue algo así como el antes y luego estos decenas de miles de letras. Sí, sí, y algunos eran amenazantes y violentos, de ahí la fortaleza. Pero muchos otros, la mayoría, la abrumadora mayoría, lo apoyaron profundamente.",0.0016968195559456944,0.002432558685541153,0.9812402129173279,0.011083018966019154,0.0023060927633196115,0.0012411805801093578,0.008342575281858444,0.040287140756845474,0.002308158203959465,0.9357960820198059,0.012087889015674591,0.0011780866188928485
"Beautiful. Yeah, just so incredible, just an incredible outpouring, and so different from the internet. I just wish everyone could have that part of the experience, because then you see how loving and wonderful people actually are. But if you go on the internet, you don’t see that. It was almost the opposite of what I saw on the internet in terms of proportion of hate and love. And, you know, 98% of the letters were incredibly loving. And the 2% that were were horrible. Were very, very horrible, very scary. And of the 98% that were were grateful for patriotism in our country and civic duty and citizenship. 24% of those were from survivors who told me their story. So those were heartwarming and heartbreaking. And I read them with a team of my students who are experts in trauma and work at our VA hospitals. You know, we just all kept feeling the same thing we have to write back to this person we had, you know, every letter you would read and be like, I just want to call that person and tell them something. And every letter felt that way, it was just this desire to respond. So yeah, still trying to figure out how to do that, but this book is one of the ways to try to, to honor those people for helping me survive, but also to, to honor what they’ve been through which many of them have been through so much worse. And they were so generous in sharing their supportive words, and.","Hermoso. Sí, tan increíble, una efusión increíble y tan diferente de Internet. Sólo desearía que todos pudieran tener esa parte de la experiencia, porque así verás lo cariñosas y maravillosas que son las personas. Pero si te conectas a Internet, no ves eso. Era casi lo contrario de lo que vi en Internet en términos de proporción de odio y amor. Y ya sabes, el 98% de las cartas eran increíblemente amorosas. Y el 2% que fueron fueron horribles. Fueron muy, muy horribles, muy aterradores. Y del 98% que lo fue agradeció el patriotismo en nuestro país y el deber cívico y ciudadano. El 24% de ellos eran de supervivientes que me contaron su historia. Así que fueron conmovedores y desgarradores. Y los leo con un equipo de mis estudiantes que son expertos en trauma y trabajan en nuestros hospitales de VA. Ya sabes, todos seguimos sintiendo lo mismo que tenemos que responderle a esta persona que teníamos, ya sabes, cada carta que lees y dices, solo quiero llamar a esa persona y decirle algo. Y cada carta se sentía así, era solo este deseo de responder. Así que sí, todavía estoy tratando de descubrir cómo hacerlo, pero este libro es una de las formas de intentar honrar a esas personas por ayudarme a sobrevivir, pero también de honrar lo que han pasado y por lo que muchos de ellos He pasado por cosas mucho peores. Y fueron muy generosos al compartir sus palabras de apoyo y.",0.0007193622877821326,0.002855918137356639,0.9950464963912964,0.0003165557573083788,0.00032825276139192283,0.0007334457477554679,0.0290007796138525,0.7812590599060059,0.008173138834536076,0.14130984246730804,0.03641055151820183,0.003846670500934124
"What an interesting intersection, you actually had a body of students trained in trauma, who could help you sort through them. And meticulously catalog in terms of data?","Qué intersección tan interesante, en realidad tenías un cuerpo de estudiantes capacitados en trauma, que podrían ayudarte a clasificarlos. ¿Y catalogar meticulosamente en términos de datos?",0.0037521820049732924,0.9554213285446167,0.0009225336834788322,0.02352212555706501,0.00848435889929533,0.00789744034409523,0.025024814531207085,0.3607645630836487,0.006918090395629406,0.5093861222267151,0.09260304272174835,0.005303335841745138
"Yes, it was sort of a way to make sense of the volume of letters. When the first batches were coming in, I thought, oh, I’m going to write every buddy back. I still wish I could do that, and I did start in on that I’ve written back to anyone over the age of 90, we started undoing that part. But it took so long that we quickly realized that was not a feasible way to respond. But yes, we formed a team. And we really, were just wanting to hear everyone, the way I was heard, I wanted everyone to be heard.","Sí, era una especie de forma de darle sentido al volumen de cartas. Cuando llegaron los primeros lotes, pensé, oh, voy a escribirles a todos los amigos. Todavía desearía poder hacer eso, y comencé con eso. Le escribí a cualquier persona mayor de 90 años y comenzamos a deshacer esa parte. Pero tomó tanto tiempo que rápidamente nos dimos cuenta de que no era una forma viable de responder. Pero sí, formamos un equipo. Y realmente solo queríamos escuchar a todos, de la forma en que me escucharon a mí, quería que todos fueran escuchados.",0.0008243026677519083,0.9958524703979492,0.00048263510689139366,0.001688136369921267,0.0006889862124808133,0.00046343094436451793,0.019423097372055054,0.6131991744041443,0.006993310060352087,0.30504998564720154,0.051793038845062256,0.0035414420999586582
"But that’s an amazing. I mean, that’s wow, they shared with you so that you could hear them, right. I mean, it’s beautiful. There’s like this triumph of the human spirit stuff, where you’re like, holy shit, we are in this together. And it is powerful, isn’t it?","Pero eso es sorprendente. Quiero decir, eso es guau, lo compartieron contigo para que pudieras escucharlos, ¿verdad? Quiero decir, es hermoso. Hay como este triunfo del espíritu humano, donde dices, mierda, estamos juntos en esto. Y es poderoso, ¿no?",0.0003168926923535764,0.9977084398269653,0.000634453899692744,0.00030878849793225527,0.00020609237253665924,0.0008254547719843686,0.03133797273039818,0.3236898183822632,0.013940238393843174,0.5379253625869751,0.08785717189311981,0.005249448586255312
"Very, very.",Muy muy.,0.027649296447634697,0.2052132487297058,0.0050187972374260426,0.5803956985473633,0.175026535987854,0.006696418393403292,0.049946378916502,0.33394038677215576,0.007203887216746807,0.5430768132209778,0.05970057472586632,0.006131953094154596
"Yeah, then it probably helped you to, you know, I would assume on your on your healing journey to I mean, the, the acceptance, the, you know, the grief, that you speak about so eloquently, it must have played into your ability to keep kind of putting one foot in front of the other.","Sí, entonces probablemente te ayudó a, ya sabes, supongo que en tu viaje de curación, quiero decir, la aceptación, el dolor, del que hablas con tanta elocuencia, debe haber influido. tu capacidad para seguir poniendo un pie delante del otro.",0.002300429157912731,0.9910743832588196,0.0008481777622364461,0.004277661442756653,0.0009777476079761982,0.0005216149147599936,0.010665575042366982,0.8635640740394592,0.0035246398765593767,0.0940166637301445,0.025566715747117996,0.002662363927811384
"Definitely, yes. So I spent about a year reading the letters and still reading but I spent a year of full time reading the letters with my students and we were learning so much from survivors about their experiences that in a way that it can inform science and can inform clinicians working with trauma survivors, so just all so many different levels, the letters were really helpful, and especially helping me on my psychological process of of getting through through it all.","Definitivamente, sí. Así que pasé aproximadamente un año leyendo las cartas y sigo leyendo, pero pasé un año de tiempo completo leyendo las cartas con mis alumnos y estábamos aprendiendo mucho de los sobrevivientes sobre sus experiencias, de una manera que puede informar a la ciencia y a los médicos. Al trabajar con sobrevivientes de traumas, en tantos niveles diferentes, las cartas fueron realmente útiles y me ayudaron especialmente en mi proceso psicológico de superarlo todo.",0.0006451164954341948,0.9940280914306641,0.0020679894369095564,0.000788916542660445,0.00032265717163681984,0.002147189574316144,0.03053678199648857,0.6814441084861755,0.007800555322319269,0.23039060831069946,0.04591850936412811,0.00390940485522151
Do you think that your work is going to be really tailored to this moving forward?,¿Crees que tu trabajo se adaptará realmente a este avance?,0.0018380499677732587,0.9890934228897095,0.0009138950845226645,0.006036860402673483,0.0013756606495007873,0.0007420934271067381,0.023925278335809708,0.2852517068386078,0.010395982302725315,0.6164652109146118,0.058895044028759,0.005066737532615662
"I don’t perceive it becoming like a new area of expertise where I would teach on that topic or something, it’s more of a of another type of work that I would want to get involved in in terms of helping other people who are trying to decide how to come forward and how to be safe. I want to be helpful in that area, for sure.","No lo percibo como una nueva área de especialización en la que enseñaría sobre ese tema o algo así, es más bien otro tipo de trabajo en el que me gustaría involucrarme en términos de ayudar a otras personas que están tratando de decida cómo presentarse y cómo estar seguro. Quiero ser útil en esa área, seguro.",0.00035675615072250366,0.9982752799987793,0.00043740327237173915,0.0004318928113207221,0.00022636969515588135,0.00027231642161495984,0.021604126319289207,0.7214494347572327,0.008129528723657131,0.2103239744901657,0.03497789427638054,0.0035149333998560905
"It’s so beautiful, Christine, because your goal was to help. And you didn’t help in the way that you thought you would. But you are helping in this much bigger way that I’m sure you never could have imagined. I mean, I’ve heard you say multiple times today, I want to make it better for the next person. I want to make it better for the next person, and you are.","Es tan hermoso, Christine, porque tu objetivo era ayudar. Y no ayudaste de la manera que pensabas que lo harías. Pero estás ayudando de una manera mucho más grande que estoy seguro que nunca hubieras imaginado. Quiero decir, te he escuchado decir varias veces hoy, quiero hacerlo mejor para la próxima persona. Quiero hacerlo mejor para la próxima persona, y tú lo haces.",0.0004075152100995183,0.9983466863632202,0.00034583447268232703,0.00043875921983271837,0.0002376536576775834,0.00022347182675730437,0.02313372679054737,0.4075530171394348,0.012883213348686695,0.49814528226852417,0.05429856479167938,0.003986237570643425
"Thank you, it’s got it’s taken a really long time for me to even see that it the first couple of years, I couldn’t see past like, all every minor incorrect thing that was said, and I just was, you know, kind of drowning in the information and the misinformation and the hate and all of that. But now I can see and I think it’s kind of interesting and ironic how badly I wanted the meeting to be private. Because I just I’m kind of afraid of cameras and I don’t really like my picture taken even like I just don’t like that camera part of all of it. And so, if I had gotten if I had gotten my way, and I had written a letter to the head of the committee say thing for his family and for my family. I think this really would be a better idea to have a private meeting. It wouldn’t have been helpful, I guess.","Gracias, me tomó mucho tiempo siquiera darme cuenta de eso durante los primeros años, no podía ver más allá de cada pequeña cosa incorrecta que se dijo, y simplemente fui, ya sabes, amable. de ahogarnos en la información, la desinformación, el odio y todo eso. Pero ahora puedo ver y creo que es interesante e irónico lo mucho que deseaba que la reunión fuera privada. Porque simplemente tengo un poco de miedo a las cámaras y realmente no me gusta que me tomen una foto, incluso si no me gusta esa parte de la cámara. Y entonces, si hubiera conseguido lo que quería y hubiera escrito una carta al jefe del comité, habría dicho algo por su familia y por mi familia. Creo que realmente sería una mejor idea tener una reunión privada. Supongo que no habría sido útil.",0.0046581388451159,0.7445914149284363,0.0022704768925905228,0.03634679317474365,0.1952119618654251,0.01692114770412445,0.04114430770277977,0.556429922580719,0.009544811211526394,0.3567398190498352,0.03226185962557793,0.0038792863488197327
It’s true.,Es cierto.,0.002305002883076668,0.9893581867218018,0.0017029871232807636,0.004979033954441547,0.0010655832011252642,0.0005891871987842023,0.02359735034406185,0.6001955270767212,0.005343612749129534,0.2812352180480957,0.08356815576553345,0.006060178391635418
"And yeah, that’s kind of interesting.","Y sí, eso es algo interesante.",0.001445524743758142,0.9824877381324768,0.0005811431910842657,0.0018734087934717536,0.0014423183165490627,0.012169898487627506,0.014176739379763603,0.8347519040107727,0.005711332894861698,0.12321115285158157,0.019200995564460754,0.0029479858931154013
That’s the bummer. That’s the that’s the bummer.,Ésa es la lástima. Eso es lo malo.,0.015303642489016056,0.3987845778465271,0.002558209700509906,0.5631672143936157,0.016359468922019005,0.003826862433925271,0.03965206816792488,0.7372618913650513,0.009086200036108494,0.16759537160396576,0.044103145599365234,0.002301314612850547
The great thing.,Lo genial.,0.0014147096080705523,0.9946148991584778,0.000462554075056687,0.001831323723308742,0.0006452595116570592,0.0010312455706298351,0.014288307167589664,0.6818451285362244,0.016865985468029976,0.2658151388168335,0.0181661956012249,0.0030193307902663946
"I mean, I mean, yeah, not the same story, but lost my brother to heroin overdose was like, Oh, my God, and then got so deep into addiction work and figuring out like, why are we losing so many people? Why is this an epidemic? How can how I did 26 episodes on opioids, how can I understand what happened? And people would say, like, but you’re helping so many people, I was like, I don’t fucking want to. I was like, Tim back. I don’t this sucks. This is a horrible alternative.","Quiero decir, sí, no es la misma historia, pero perder a mi hermano por una sobredosis de heroína fue como, Dios mío, y luego me metí tanto en el trabajo sobre adicciones y descubrí, ¿por qué estamos perdiendo tanta gente? ¿Por qué es esto una epidemia? ¿Cómo puedo hacer 26 episodios sobre opioides? ¿Cómo puedo entender lo que pasó? Y la gente decía, pero estás ayudando a tanta gente, yo pensaba, no quiero hacerlo. Yo estaba como, Tim ha vuelto. No, esto apesta. Esta es una alternativa horrible.",0.995366096496582,0.0023968173190951347,0.0003925759519916028,0.001231216941960156,0.00040532404091209173,0.00020794766896869987,0.19798508286476135,0.0342070609331131,0.003966192714869976,0.7374947667121887,0.024206984788179398,0.002139986027032137
"I felt that way for a long time. I mean, I’m only now able to, it’s a long, it’s a long road, as you know, it’s just a really long road, and wow, that’s amazing, you did all that work. I don’t know that I could have done that.","Me sentí así durante mucho tiempo. Quiero decir, recién ahora puedo hacerlo, es un camino largo, es un largo, como sabes, es un camino realmente largo, y guau, eso es increíble, hiciste todo ese trabajo. No sé si podría haber hecho eso.",0.004017527215182781,0.4252696931362152,0.002338116755709052,0.002377979224547744,0.00482591800391674,0.561170756816864,0.02226404845714569,0.7752296924591064,0.010531906969845295,0.17105422914028168,0.018106473609805107,0.002813528524711728
"You know, you could this is the thing, like I felt the same. Like, it’s that thing of like, I couldn’t yes, you can, you know, you, it’s like very selfish in the beginning, how can I understand this more? But then it really is like, how can we all do better in this arena? Can I ask you a few more questions?","Sabes, podrías que esta sea la cosa, como si yo sintiera lo mismo. Es algo así como, no pude, sí, tú puedes, ya sabes, tú, es muy egoísta al principio, ¿cómo puedo entender esto mejor? Pero entonces realmente nos preguntamos: ¿cómo podemos hacerlo todos mejor en este ámbito? ¿Puedo hacerte algunas preguntas más?",0.0023459303192794323,0.0008379215141758323,0.0006982951890677214,0.9954243302345276,0.000474436063086614,0.00021906696201767772,0.029693346470594406,0.3776918351650238,0.016353018581867218,0.5046109557151794,0.06598982214927673,0.005661070346832275
Yes.,Sí.,0.029462052509188652,0.6530798077583313,0.01592087931931019,0.22022809088230133,0.07457565516233444,0.00673355208709836,0.04918481782078743,0.13384367525577545,0.004022886976599693,0.4381279945373535,0.36325687170028687,0.011563782580196857
"Okay, great, okay. Um, this Anita Hill, quote, was so resonant. Where you talk about seeing Anita Hill and then meeting her after your testimony, and her telling you to give it five years? And it’s been five years?","Vale, genial, vale. Um, esta Anita Hill, cito, fue tan resonante. ¿Dónde hablas de ver a Anita Hill y luego conocerla después de tu testimonio, y ella decirte que le concedas cinco años? ¿Y han pasado cinco años?",0.006953641772270203,0.8785115480422974,0.0029587566386908293,0.08537470549345016,0.02218063920736313,0.0040208203718066216,0.013857188634574413,0.23265013098716736,0.005882368888705969,0.6620591878890991,0.08189260959625244,0.0036585433408617973
"Almost six, I mean.","Casi seis, quiero decir.",0.0569351464509964,0.1312096267938614,0.0026178874541074038,0.25709229707717896,0.5417079925537109,0.010437073186039925,0.028064558282494545,0.49623385071754456,0.0074436780996620655,0.3785196542739868,0.08385157585144043,0.00588673260062933
"Wow, I know.","Vaya, lo sé.",0.007566175423562527,0.7644937634468079,0.0021532257087528706,0.009100536815822124,0.02080652490258217,0.19587978720664978,0.0639968141913414,0.337072491645813,0.008684618398547173,0.5150307416915894,0.07231408357620239,0.002901301486417651
"That almost like I guess it’s five and a half. Because I think of the start as being June 27, so yeah.","Eso es casi como si supongo que fueran las cinco y media. Porque creo que el inicio será el 27 de junio, así que sí.",0.011047588661313057,0.9362005591392517,0.0023284126073122025,0.035066939890384674,0.013012317940592766,0.002344286534935236,0.023602977395057678,0.6347197890281677,0.014269367791712284,0.2968052923679352,0.027591504156589508,0.0030110985971987247
"And I’m wondering, like, how would you say that you’ve been changed by all of this by you know, by the passing of time, like you’ve given it five years, you just spoke to it beautifully about, I didn’t used to be able to see the forest for the trees, about the helping and all of that. And I think it’s really helpful for people to hear like, time does pass, it does change. Can you speak to that?","Y me pregunto, ¿cómo dirías que has sido cambiado por todo esto, ya sabes, por el paso del tiempo, como si le hubieras dado cinco años, simplemente le hablaste maravillosamente, yo? Antes no podía ver el bosque por los árboles, por la ayuda y todo eso. Y creo que es muy útil para la gente escuchar que el tiempo pasa, cambia. ¿Puedes hablar de eso?",0.0003920134622603655,0.9980887770652771,0.00043695158092305064,0.00041752049583010375,0.0002029842435149476,0.00046177214244380593,0.021758558228611946,0.5048580765724182,0.013818847015500069,0.4115369915962219,0.04321029782295227,0.0048172492533922195
"Yeah, I think that in that grieving process, where you just get to the point where you just think it’s not, I’m never going to be okay, again, like, I will never be okay, again. And right, it’s, like, unacceptable at first, and you just don’t want it to be that way. But as soon as you like, accept that, that, yes, you’re never going to be the same again, it’s, it’s not going to be the same. So once I started really accepting that is when I started to, to get better. And because before that, I just wanted it to be fixed, whatever that meant. So, but I think the really great thing is we can all rebuild our lives. And we’ve, a lot of us have had to rebuild our lives, like you’ve talked about with your own life, and a lot of people we all go through losing people that we love and various grief cycles. But there’s something about us that we’re wired to only suffer for so long. So I was pretty committed to the suffering path. I was on that path and just thought that’s how it’s going to be forever. And I’m like, just going to manage my grief and, and keep going and always be not okay. And, and then suddenly, like it starts to abate and and then you get to say, okay, well, what do I want my life to look like now? How do I build my life now? It’s this terrible thing, and it’s like this gift and you also wish you could give that gift to other people, without them having to go through the horrible parts, where you get to then decide, who do I want to hang out with? How do I want to spend my time and it makes everything really clear so I felt like I was given all this clarity, right? Like, I’ve changed, where I spend my time I change, I’ve changed my surf spot, I go to a different place. I’ve just made all these changes that I’m sure I would not have made. I would have just like kept complaining about or something, literally. So I made those changes, and now I just I live, I think a much more simple life and a much more minimalist life, and that’s working really well for me.","Sí, creo que en ese proceso de duelo, en el que llegas al punto en el que piensas que no es así, nunca volveré a estar bien, nunca estaré bien otra vez. Y claro, es inaceptable al principio, y simplemente no quieres que sea así. Pero en cuanto quieras acepta eso, que sí, nunca más vas a ser el mismo, es, no va a ser lo mismo. Entonces, una vez que comencé a aceptar realmente, fue cuando comencé a mejorar. Y porque antes de eso, sólo quería que lo arreglaran, sea lo que sea que eso signifique. Entonces, pero creo que lo realmente grandioso es que todos podemos reconstruir nuestras vidas. Y muchos de nosotros hemos tenido que reconstruir nuestras vidas, como usted ha hablado con su propia vida, y muchas personas por las que pasamos perdiendo a personas que amamos y varios ciclos de duelo. Pero hay algo en nosotros que estamos programados para sufrir durante un tiempo limitado. Así que estaba bastante comprometido con el camino del sufrimiento. Estaba en ese camino y pensé que así será para siempre. Y yo pienso, simplemente voy a manejar mi dolor y seguir adelante y no estar siempre bien. Y, de repente, comienza a disminuir y entonces puedes decir, está bien, bueno, ¿cómo quiero que sea mi vida ahora? ¿Cómo construyo mi vida ahora? Es algo terrible, y es como este regalo y también desearías poder darle ese regalo a otras personas, sin que tengan que pasar por partes horribles, donde luego puedes decidir, ¿con quién quiero pasar el rato? ¿Cómo quiero pasar mi tiempo y deja todo muy claro, así que sentí que me habían dado toda esta claridad, verdad? Es decir, cambié, cambié el lugar donde paso mi tiempo, cambié mi lugar para surfear, voy a un lugar diferente. Acabo de hacer todos estos cambios que estoy seguro no habría hecho. Me hubiera gustado seguir quejándome o algo así, literalmente. Entonces hice esos cambios, y ahora simplemente vivo, creo que una vida mucho más simple y mucho más minimalista, y eso está funcionando muy bien para mí.",0.9052221179008484,0.06843144446611404,0.002524453913792968,0.02182707190513611,0.0016026325756683946,0.00039234524592757225,0.03840308263897896,0.6012141704559326,0.015824778005480766,0.28859180212020874,0.04979560896754265,0.0061704604886472225
