Original,gpt4,Original_NEU,Original_NEG,Original_POS,gpt4_NEU,gpt4_NEG,gpt4_POS
"Estar perder tiempo. Y tiempo y valoren mucho su tiempo. Ya nos habíamos separado porque no era sano estar juntos, pero un día me escribió para ir a comer porque quería hablar conmigo para que todo terminara bien. Ay, fuimos por sushi.","Be wasting time. And time and really value your time. We had already split up because it wasn't healthy to be together, but one day he wrote to me to go eat because he wanted to talk to me so everything could end well. Oh, we went for sushi.",0.21053500473499298,0.6214566230773926,0.16800832748413086,0.0370340421795845,0.692936897277832,0.27002906799316406
"Ah, Claro, Claro, platicamos todo. Iba marchando bien y me empezó a hablar de una chica con la que quería intentarlo y le dije, adelante, si quieres intentarlo eres libre y está bien. Me me comenzó a contar cómo se conocieron, los motivos que lo hicieron, dudar si era una buena idea que lo intentará con ella, etcétera.","Ah, of course, of course, we talked about everything. It was going well and he started talking to me about a girl he wanted to try it with and I told him, go ahead, if you want to try it you are free and it's okay. He began to tell me how they met, the reasons that made him doubt whether it was a good idea to try it with her, etc.",0.012235766276717186,0.1833055317401886,0.8044586777687073,0.0013092898298054934,0.10413599759340286,0.8945546746253967
"¿No sé cuál era la finalidad de ello, pero bueno, total, salimos del restaurante y al despedirnos me dijo, si todos vieran tus ojos como yo, ningún astronauta volvería a buscar estrellas, no? Cállate hermana frase del Google.","I don't know what the purpose of that was, but well, in the end, we left the restaurant and as we said goodbye he told me, if everyone saw your eyes as I do, no astronaut would go back to looking for stars, right? Shut up sister, that's a Google phrase.",0.11962450295686722,0.7970859408378601,0.08328959345817566,0.15391439199447632,0.7871404886245728,0.05894511565566063
"Me dio un beso en la mejilla, nos abrazamos y se fue. ¿Ándale aplicando la devastadora, Eh? No te voy a dar un beso en la boca, en la mejilla para que para que pienses en mí. Nena. 1 hora después, la chica, una chica me mandó un mensaje en Messenger para decirme en Messenger, para decirme que entendía quién había sido yo en la vida de mi ex y reclamarme para por seguir buscándolo.","He gave me a kiss on the cheek, we hugged, and he left. Applying the devastating move, huh? I'm not going to kiss you on the mouth, just on the cheek so you keep thinking about me, babe. An hour later, a girl sent me a message on Messenger to tell me on Messenger that she understood who I had been in my ex's life and to scold me for still chasing after him.",0.6364763379096985,0.35075730085372925,0.012766402214765549,0.1664079874753952,0.7714175581932068,0.0621744766831398
"Cuando quien me buscó fue él, meses después, él subió una foto con ella y puso la descripción, justo la frase que me dijo al Despedirnos. Ja. Ja, ja ja me aplicó la porquería del reciclaje. La voy a volver a repetir.","When it was he who had sought me out, months later, he posted a photo with her and used the exact phrase he said to me when we said goodbye. Ha. Ha ha ha, he pulled the recycling crap on me. I'm going to say it again.",0.33398306369781494,0.6290827989578247,0.036934103816747665,0.810212254524231,0.1772744059562683,0.012513342313468456
"La voy a volver a repetir. Ver si todos vieran tus ojos como yo. Ningún astronauta volvería a buscar. Estrés, este güey se aprendió la frase y dijo, nombre con todas, EH, con toda la va a aplicar con todas, sí. ¿Obviamente ya no había interés en volver con él, pero sí dije, no vale la pena meterme en conflictos por este güey?","I'm going to say it again. If everyone saw your eyes like I do. No astronaut would go back to searching. Stress, this guy learned the phrase and said, sure with everyone, huh, he's going to use it on everyone, yes. Obviously, I had no interest in getting back with him, but I said, isn't it worth getting into conflicts over this guy?",0.5888044834136963,0.38333815336227417,0.02785738930106163,0.4992811381816864,0.47430872917175293,0.026410074904561043
"Pues no. Es que vamos a. Qué coraje, qué coraje que veas que te dijeron la misma frase, qué coraje que te que veas que dedican la misma canción. O sea, sí, yo creo que si dan ganas de. Ir a decirle, Oye, no, no, no, no basura. O sea, la verdad es que yo creo que las peores. ¿Que existen son aquellas que dedican la misma canción, oye perro, desgraciado, sabes cuánta música hay para que tú vengas y me digas la misma?","Well no. Let's go. How infuriating, how infuriating that they told you the same phrase, how infuriating that you see them dedicate the same song. I mean, yes, I think it does make you want to. Go and tell him, Hey, no, no, no, not trash. I mean, the truth is, I think the worst ones. Those that exist are those who dedicate the same song, hey you jerk, you know how much music there is for you to come and tell me the same?",0.9825530052185059,0.01418267097324133,0.0032644320745021105,0.9610266089439392,0.0359097421169281,0.0030636913143098354
"Las canciones son únicas. Es el sentimiento que tienes en ese momento y es la música hablando por ti. Sí, aguas Freddy, donde me dedique ser ese café, yo se que nunca la has dedicado, pero pero eso es lo que me dices y. Yo no te creo.","Songs are unique. It's the feeling you have at that moment and it's the music speaking for you. Watch out Freddy, if you ever dedicate that café to me, I know you've never dedicated it, but that's what you're telling me and. I don't believe you.",0.04205234721302986,0.36775386333465576,0.5901938676834106,0.25954100489616394,0.684982419013977,0.05547656491398811
"¿Está bien detonada? No, no, no, no, no, no. Ahora otra cosa que que era lo que decíamos al inicio, no siempre queremos esta este esta última plática. Ay. Este último mensaje, este qué me va a decir que no sepa yo si fue un imbécil, fue un imbécil.","Is it well triggered? No, no, no, no, no, no. Now another thing that we were saying at the beginning, we don't always want this last talk. Oh. This last message, what's he going to tell me that I don't already know if he was a jerk, he was a jerk.",0.7818484306335449,0.2129020392894745,0.0052495794370770454,0.966206431388855,0.03163900598883629,0.0021545474883168936
"Saben sí, si te trataron como si se comportó como un imbécil contigo, no necesitas tener un cierre con una persona que te trató mal. Ahora les voy a decir. Les voy a contar otra vez ya bueno, les voy a contar, les voy a decir.","You know yes, if they treated you as if he behaved like a jerk with you, you don't need to have closure with someone who treated you badly. Now I'm going to tell you. I'm going to tell you again, okay, I'm going to tell you, I'm going to say.",0.6136229634284973,0.34903398156166077,0.037343066185712814,0.7542884945869446,0.23676533997058868,0.008946110494434834
Muchas veces no nos damos cuenta y no nos damos cuenta porque me voy a incluir en toda esta mezcolanza. Muchas veces no nos damos cuenta cuánto podemos lastimar a alguien más y cómo lo podemos marcar. ¿A qué me refiero con esto? ¿A qué?,Many times we don't realize and we don't realize because I'm including myself in all this mix-up. Many times we don't realize how much we can hurt someone else and how we can mark them. What do I mean by this? What?,0.9414438009262085,0.05533285811543465,0.0032233656384050846,0.7350608706474304,0.2591665983200073,0.005772541277110577
"A tal vez alguno de mis no de mis exnovios me dijo alguna frase. Que él hoy por hoy no sabe que me dijo, no recuerdo que me dijo y a mí me marcó todo el tiempo, no lo que pasó con bárbara y este vato que lo de su primera vez este vato que que se lo dijo pasaron los años y este vato ni siquiera.","Maybe one of my ex-boyfriends said some phrase to me. That he today does not know that he told me, I don't remember what he said and it marked me all the time, what happened with Barbara and this guy about his first time this guy who said it years passed and this guy doesn't even.",0.7351173162460327,0.25548025965690613,0.009402517229318619,0.42056453227996826,0.5719415545463562,0.007493920624256134
"Ni siquiera se acuerda. Entonces hay cosas que nosotros tenemos en el recuerdo, pero no quiere decir. ¿Que fue igual de importante para ellos? Ajá, justo eso. Entonces esta última plática siempre va de eso, esta última plática siempre va de lo que es importante para TI, pero no necesariamente es importante para la otra persona, entonces.","Even remember. So there are things that we keep in memory, but it doesn't mean. That it was just as important for them? Uh-huh, exactly that. So this last talk always goes about that, this last talk always goes about what is important to YOU, but not necessarily important to the other person, then.",0.1940135657787323,0.7446439862251282,0.06134243309497833,0.14475448429584503,0.8352003693580627,0.02004512958228588
"Omitan esa última. Plática, no la necesitan, no la necesitan de verdad no la necesitan porque a veces esa última plática se convierte en el último acostón y luego ese último acostón se convierte en Ay, quedé embarazada de una sola bala con todo mi, mi, mi hombrecillo que él cuando andaba con con su primer novia, bien, bien, bien, que ya al final la relación era súper tóxica y que ya habían terminado y todo.","Skip that last talk. You don't need it, you really don't need it because sometimes that last talk turns into the last hookup, and then that last hookup turns into 'Oh, I got pregnant by a fluke with my, my, my little man who, when he was with his first girlfriend, well, well, well, at the end the relationship was super toxic and they had already ended everything.",0.6730509400367737,0.2821890413761139,0.044760048389434814,0.9467623829841614,0.0506768524646759,0.002560703782364726
"Y que un día este ella entró como al salón donde estaban, porque pues se quedaban hasta muy tarde, porque estudiaba en arquitectura, entonces que entró por el que lo sacó, que le dio acá un un becerro, o sea, dice así que lo azotó contra la pared y fue como órale pues y que pues ya este, pues eso terminó en lo que viene siendo el acto del Fornicio.","And one day she walked into the room where they were because they stayed up very late, as he was studying architecture, then she came in to get him out, and she gave him a calf, I mean, it says she slammed him against the wall and it was like 'wow then' and that ended up in what comes to be the act of fornication.",0.3088403642177582,0.6374511122703552,0.05370854586362839,0.4316651523113251,0.5541825294494629,0.01415232103317976
"¿Y que ya pues dice para mí fue como qué está pasando y que ya fue como OK, bueno, pues ya pasó no y ya y que al día siguiente ya estaba así como bueno, y qué vamos a hacer mañana no? ¿Y que las idea cómo no? Ya habíamos terminado entonces pues como dices a veces esa última plática se convierte nomás que aquí no hubo plática nomás llegó y fue como de Órale no.","And then she says for me it was like what's happening and it was like OK, well, it happened, didn't it, and the next day it was like okay, and what are we going to do tomorrow, right? And the idea how no? We had already ended so as you say sometimes that last talk just turns into that but here there was no talk just arrived and it was like 'Wow no.'",0.3709678649902344,0.5914679765701294,0.03756413608789444,0.42134901881217957,0.5654231905937195,0.013227790594100952
"Te voy a dar un beso en la mejilla, es que ese es matador, o sea. Este hombre fue un. Un tremendo poeta hermano, un tremendo. Poeta de esos viejos de. Esos que te. Voy a dejar acá un beso en la mejilla con mi olor. Beso de pintar pan de esos que te dan así de.","I'm going to give you a kiss on the cheek, that's a killer move, I mean. This man was a. A tremendous poet brother, a tremendous. Poet of those old ones of. Those that leave you. I'm going to leave a kiss on your cheek with my scent. A bread-painting kiss of those that give you like this.",0.017269505187869072,0.11833091080188751,0.8643995523452759,0.0033105947077274323,0.037857700139284134,0.9588316082954407
"Que te lo voy a dar aquí para que pienses en mí y mi sabor. Verdadero dice, no me la he vuelto a reencontrar, pero va al banco donde trabaja mi hermano y varias veces le tocó atenderla. Todas las veces que decía que la atendió y que me mandaba decir que chingara mi madre.","That I'm going to give it here so you think of me and my flavor. True he says, I haven't run into her again, but she goes to the bank where my brother works and several times he had to serve her. All the times he said he served her and that he sent me messages saying fuck my mother.",0.2514747977256775,0.677331268787384,0.07119391858577728,0.8167098164558411,0.17651858925819397,0.006771508138626814
"No sé si era broma de mi hermano o era en serio, pero todas las veces acepté su mensaje. No hace falta decir que terminamos mal, muy bien, muy bien. Así de Ah, pues si ves a tu hermano, dile que chingue a su madre, no por mí, muchísimas.","I don't know if it was a joke from my brother or serious, but all the times I accepted his message. Needless to say, we ended badly, very well, very well. Like, if you see your brother, tell him to fuck his mother, not for me, many thanks.",0.5386011004447937,0.39380326867103577,0.06759563833475113,0.9692241549491882,0.02716653235256672,0.0036092440132051706
"Gracias, oye, sí quiero ver qué qué onda con estos movimientos. Ah, por ahí de de paso, dile a tu güey, vaya y chingue a su madre. ¿Cómo ves que gusto tener a quien pasarle el recado para el ex? Un día me encontré a mi ex en la calle y me dijo, Ya no hablas, uh, es que ya no hablas y te pegan, es para tantear.","Hey, yes I want to see what's up with these movements. Oh, by the way, tell your guy, go and fuck his mother. How do you like having someone to pass the message to the ex? One day I met my ex on the street and he said, 'You no longer talk, uh, it's because you no longer talk and you get hit, it's to probe.'",0.9010170102119446,0.07774274796247482,0.021240247413516045,0.9294154047966003,0.06793283671140671,0.0026517300866544247
"¿Después tantear el terreno, cuando mandas el ya ya no hablas o qué te pegan? ¿Qué vas a salir así? ¿Quién me pega? Sí, ahí sí, sí. Y ahí el esto, el o te pega te pega el novio es para que le digas no, no tengo novio. Es para meter el aguijón, no está adentro el veneno, el veneno.","Then probing the ground, when you send the 'you no longer talk or what, they hit you?' What are you going to come out with? Who hits me? Yes, there yes, yes. And there the thing, or he hits you, your boyfriend, is so you tell him no, I don't have a boyfriend. It's to put the sting in, not inside the venom, the venom.",0.79514479637146,0.19694092869758606,0.007914315909147263,0.4879179298877716,0.5058116316795349,0.006270448677241802
"¿Un día me encontré a mi ex en la calle y me dijo, Ya no hablas? Cabe mencionar que habíamos terminado como 6 meses y yo había comenzado una relación al igual que él. Pues solo le contesté, sí, Claro, hola. Después le dijo a su pareja que yo quería regresar con él. La novia de él le dijo a mi pareja porque yo la vi cuando se acercó y si su cometido y si y si su cometido era que saliera mal con él.","One day I met my ex on the street and he said, 'You no longer talk?' It's worth mentioning that we had ended like 6 months ago and I had started a relationship just like he had. Well, I just answered him, yes, sure, hello. Then he told his partner that I wanted to get back with him. His girlfriend told my partner because I saw her when she approached and if her intention was to mess things up for him.",0.48007550835609436,0.4942305088043213,0.025694001466035843,0.12586377561092377,0.8509864807128906,0.023149678483605385
"O sea, qué tal el el ex novio acá planeando toda así de me la voy a encontrar en la calle le voy a decir que onda, ya me hablas, ella me va a decir Ah cálmate y en eso yo le voy a decir a mi novia que ella y que mi novia le habla su novio. Para que su novia se enoje con ella y yo regrese. ¿Un chismerío, un chismerío sin fundamento, qué?","I mean, how about the ex-boyfriend planning all like this of I'll meet her on the street I'll tell her what's up, you talk to me, she'll say oh calm down and then I'll tell my girlfriend that she and that my girlfriend talks to her boyfriend. So that his girlfriend gets mad at her and I get back. A baseless gossip, what?",0.662020206451416,0.3244556188583374,0.013524109497666359,0.40381956100463867,0.5858280658721924,0.010352324694395065
"¿Qué plan, Eh? La. ¿Verdad el plan verdaderamente? ¿Qué estratega es ese hombre, este qué imbécil? Dice, me invitó al cine, fuimos a una plaza donde creíamos que nadie nos vería. Ah, atrapada, atrapada, porque nadie sabía que estaba hablando con él y mucho menos saliendo otra vez y boom.","What's the plan, huh? The real plan, really? What a strategist that man is, what an idiot! He says, he invited me to the movies, we went to a mall where we thought nobody would see us. Oh, caught, caught because nobody knew I was talking to him and much less that we were going out again and boom.",0.7683506608009338,0.2148556411266327,0.016793668270111084,0.9339271187782288,0.06088906154036522,0.005183861590921879
"Que mi mejor amiga nos vio. ¿Le escribió a mi hermana y obviamente mi hermana me pregunto qué está pasando? ¿Ahí fue cuando me di cuenta que Veracruz es un pueblo, no? También tú hermana, no, sí. ¿Pues tú también para, te vas a la playa?","My best friend saw us. She wrote to my sister and obviously my sister asked me what was going on. That's when I realized that Veracruz is a small town, right? Your sister too, no, yes. So you also stop, are you going to the beach?",0.5246865153312683,0.4242282807826996,0.051085200160741806,0.02228139340877533,0.9156486392021179,0.06206991523504257
"¿Sí, todavía dijeras, no fui a una isla, fue una isla de Veracruz, no sé que isla que cerca este fui a una plaza para mí qué querías? ¿Que te voy a decir Eh, te voy a decir cuando ocultas cosas YY no le quieres contar como a la gente OA tus amigos, es porque sabes, es porque sabes, nosotros una amiga también la atrapamos, EH, la atrapamos así ya de repente en 10000 km de México y yo qué pasó?","Yes, you might say, I didn’t go to an island, it was an island in Veracruz, I don't know which island near there, I went to a mall, what did you want me to say, huh? What am I going to tell you? When you hide things and don't want to tell people or your friends, it's because you know, it's because you know, we also caught a friend, huh, we caught her just suddenly 10,000 km from Mexico and what happened?",0.6692900061607361,0.3132157027721405,0.01749429851770401,0.05295509845018387,0.9294272661209106,0.017617635428905487
"¿Qué pasó? Y yo ah, caray, y. Así me salió unos. Pendientitos, aquí está lejitos. Atender a mi perro en el veterinario Oaxaca. Y estoy acá.","What happened? And I oh, wow, and. Thus I got some earrings, here it is far away. To attend to my dog at the veterinarian in Oaxaca. And I’m here.",0.814551591873169,0.17442235350608826,0.011026070453226566,0.30062392354011536,0.6739513874053955,0.025424666702747345
"Atrapado, que eres veterinario, si acá me. ¿Hacen descuento, ya ves? No, pero también creo que cuando más te quieres ocultar, siempre te encuentras a alguien güey. ¿Siempre, siempre, o sea, inclusive cuando vas, o sea, no necesariamente que vas con tu ex pareja, sino como que estas haciendo algo acá oculto alguien te encuentras?","Caught, that you are a veterinarian, if here they. Give a discount, you see? No, but I also believe that the more you want to hide, you always end up running into someone, guy. Always, always, I mean, even when you go, I mean, not necessarily when you go with your ex-partner, but like you are doing something hidden you run into someone?",0.6009529829025269,0.3826121687889099,0.016434790566563606,0.08276700228452682,0.8819047212600708,0.03532826900482178
"¿Alguien te encuentras que atrapada quedaste, amigo? Esto no tiene nada que ver con el tema, pero una vez estaba yo precisamente en una plaza con mi hermana menor, íbamos caminando de la mano por la plaza y nada más vi un tío que me vio.","Did someone find you caught, friend? This has nothing to do with the topic, but once I was precisely in a plaza with my younger sister, we were walking hand in hand through the plaza and just saw a guy who saw me.",0.17951810359954834,0.7770995497703552,0.04338233545422554,0.007133973762392998,0.9639148712158203,0.02895117923617363
"O sea, me vio así como. No, y como que se hizo a un lado. ¿Y yo pues por qué no? O sea, porque aparte es un tío que no. Le es mi. No, y entonces le dije, Ay, tío, hola, y él así de Ah, oh, pero como nervioso sabes, y ya de repente voltea mi hermana y le dice el Ah, eres tú, fer y yo.","I mean, he looked at me like that. No, and like he stepped aside. And I'm like why not? I mean, because it's an uncle who is not. He is my. No, and then I said, Oh, uncle, hi, and he like Oh, oh, but nervous you know, and suddenly my sister turns around and says Ah, it’s you, fer and me.",0.5176491737365723,0.44355690479278564,0.03879396617412567,0.0637887567281723,0.8775919079780579,0.05861933156847954
"¿Y yo y me dice, Ay, pensé que venías con alguien, por eso no te quise incomodar y yo? Ay, el. El el buena onda así de Oh mi sobrina la lencha, no voy a ser yo la que la saque, la saque del closet y yo y mi hermana.","And me and she says, Oh, I thought you were with someone, that’s why I didn’t want to bother you and me? Oh, him. Him being nice like Oh my niece lencha, I’m not going to be the one to out her, out her from the closet and me and my sister.",0.3964434266090393,0.5572613477706909,0.046295199543237686,0.07442809641361237,0.8817805051803589,0.04379142075777054
"La conoces desde que era un bebé aparte, bien. ¿Chismoso, no, pero nomás te vio de la mano y fue así de Ay, no? Pero qué bueno que nos vio, si no, imagínate a quién crees que vi en la plaza agarrado de la mano de otra muchacha y. Mi hermana, así empiezan los chismes, señores, así empiezan los chismes.","You've known her since she was a baby, besides, well. Gossipy, right, but he just saw you hand in hand and was like Oh, no? But good that he saw us, if not, imagine who do you think I saw at the plaza holding hands with another girl and. My sister, that’s how gossip starts, gentlemen, that’s how gossip starts.",0.17967233061790466,0.5291113257408142,0.29121631383895874,0.02084214612841606,0.5370323061943054,0.4421255588531494
"Como nosotros que vimos al Marlon. Y nos dio pena, ah. ¿Sí podemos decirlo, podemos decirlo, marlon o no? Bueno, no, ay, marlon. Ya que no han dicho de mi marlon, no vamos a. Decir dónde no vamos a decir dónde en. La gira.","Like us who saw Marlon. And we felt sorry, ah. Can we say it, can we say it, Marlon or not? Well, no, oh, Marlon. Now that they haven’t talked about my Marlon, we’re not going to. Say where we’re not going to say where on. The tour.",0.704098641872406,0.2833348512649536,0.012566538527607918,0.635940670967102,0.3573365807533264,0.006722764112055302
"Durante la gira Marlon este se encontró con una mucha chama ajá y nos dijo, voy a andar por acá y fue como no ni nos dijo a nosotros le dijo Este y fue como Ah OK, pero pues nosotros andábamos paseando y le dije yo a vero y al chacalishues no, pues vámonos para acá caminando y no sé qué y de repente pasamos enfrente de un bar donde se supone que estaba el bebecito, nosotros no sabíamos que él iba a estar ahí.","During the tour, Marlon found a girl, and he told us, 'I'm going to be around here,' and it was like, he didn't even tell us, he told him, and it was like, 'Ah OK,' but we were just walking around and I told Vero and El Chacalishues, 'Let's go this way walking, I don't know,' and suddenly we passed in front of a bar where supposedly the baby was, we didn't know he was going to be there.",0.2008427083492279,0.7518786191940308,0.047278665006160736,0.01220154482871294,0.9521726965904236,0.03562579303979874
"¿Y nos dijo Chacalillos, Ah, creo que aquí anda marlon, no? Y nosotros volteamos a ver el bar, sí, pero vimos así en primer plano a bebecito dando amor. Yo ando más romantic, talking the world.","And Chacalillos said, 'Ah, I think Marlon is around here, right?' And we looked at the bar, yes, but we saw the baby up close giving love. I'm more romantic, talking the world.",0.033704716712236404,0.5026470422744751,0.4636482000350952,0.001221075071953237,0.06665509194135666,0.9321237802505493
"Pero como nosotros somos, al parecer ya unas señoras nos dio vergüenza, fue como Ay, Ay, Ay, vámonos. Y Nomás nos agarramos. Del brazo, como señor, Ay camino, el brazo yo traía la. ¿Bota, entonces agarramos el brazo y fue, corre, corre, que no nos vean y ya al checar y eso fue así de qué pasó?","But as we are, apparently some ladies made us feel embarrassed, it was like, 'Ay, Ay, Ay, let's go.' And we just grabbed each other by the arm, like, 'Sir, way to go, the arm I was wearing the boot, so we grabbed the arm and it was, run, run, don't let them see us,' and then to check and that was like 'what happened?'",0.7361825108528137,0.24758130311965942,0.016236191615462303,0.20854449272155762,0.7744724750518799,0.01698303036391735
"Y así fue de no, pues es que vimos a marlon y él, yo no lo vi y yo no lo vi, no te vas a regresar. Vámonos, déjalo, respeta al niño, pero bien, tía, si le dijimos a marlon no nos viste y él no, pues no fue como Ay, qué bueno, porque neta hicimos todo el ruido del mundo fue como.","And it was like, 'no, well, it's that we saw Marlon and him, I didn't see him and I didn't see him, you're not going to go back. Let's go, leave it, respect the kid, but well, aunt, if we told Marlon you didn't see us and he no, well it wasn't like, 'Ah, that's good,' because we really made all the noise in the world it was like.",0.3918331563472748,0.42603224515914917,0.18213458359241486,0.30715444684028625,0.6611215472221375,0.03172396868467331
"¿Y Marlon? Ay, Dios mío y vamos con el último. Mi ex y yo tuvimos una historia de 9 años y terminamos porque yo la cague, la verdad. Ah, excelente, excelente. Pero en fin, habíamos decidido que terminaríamos en buenos términos.","And Marlon? Oh my God and let's go with the last one. My ex and I had a 9-year story and we ended because I messed up, honestly. Ah, excellent, excellent. But anyway, we had decided that we would end on good terms.",0.3912588953971863,0.5785943865776062,0.030146770179271698,0.45631417632102966,0.41238832473754883,0.13129745423793793
"Total, después de unos meses de haberme terminado, me pidió que nos viéramos para platicar y yo acepté. Todo iba bien hasta que al final de la salida me llevó a su coche con el pretexto de que iba a tomar una chamarra y entonces lo vi sacar una cajita y me dijo, esto es para ti.","Anyway, a few months after she broke up with me, she asked us to meet to talk and I agreed. Everything was going well until at the end of the outing she took me to her car under the pretext that she was going to get a jacket and then I saw her pull out a little box and she said, 'this is for you.'",0.0520591177046299,0.3943559229373932,0.5535848736763,0.004641334991902113,0.7595177292823792,0.23584093153476715
"Cuando lo abrí vi unos aretes enormes y largos. Me quedé sin saber qué decir porque yo no uso nada de joyería. Solo le dije, Ah, gracias mientras pensaba Güey, Desperdicié 9 años de mi vida contigo para que no te dieras cuenta de algo tan obvio.","When I opened it, I saw some huge, long earrings. I was at a loss for words because I don't wear any jewelry. I just said, 'Ah, thanks' while thinking, 'Dude, I wasted 9 years of my life with you for you not to realize something so obvious.'",0.851628303527832,0.1351453959941864,0.013226327486336231,0.8000389337539673,0.18621088564395905,0.01375014428049326
"Por eso terminamos a lo que se refiere ella, y es que. Sí, es cierto, ni siquiera me conoces, no 9 años y ni siquiera me conoces. Hablaba con una amiga, este justamente que ahorita ya termino con con su bato y el día de su cumpleaños el vato le llevó un pastel que a él le gustaba, ajá.","That's why we ended up as she refers to it, and it's that. Yes, it's true, you don't even know me, not 9 years and you still don't know me. I was talking with a friend, exactly who just ended things with her guy and on her birthday the guy brought her a cake that he liked, uh-huh.",0.27898773550987244,0.6067570447921753,0.11425518989562988,0.05317968502640724,0.7866234183311462,0.16019688546657562
"Y no le regaló nada, solo la promesa de que le iba a regalar unos tenis ajá. YY algo que ella me decía fue de güey. No es posible que ni siquiera se haya dado cuenta de eso. O sea, no es posible que vaya, que no me regale nada, lo puedo perdonar que que me, pero neta, que me compre un pastel ajá, que ni siquiera me gusta y que le he dicho tantas veces que no me gusta.","And he didn't give her anything, just the promise that he was going to give her some sneakers, uh-huh. And something she told me was, 'Dude. It's not possible that he didn't even realize that. I mean, it's not possible that he goes, that he doesn't give me anything, I can forgive that he, but really, that he buys me a cake, uh-huh, that I don't even like and that I've told him so many times that I don't like.'",0.9663968682289124,0.0295384731143713,0.004064592532813549,0.9481108784675598,0.04914100840687752,0.00274821650236845
"Me hizo darme cuenta que el vato no me escucha. Sí, sí, sí. ¿Y es ella? ¿Pues se fue lo que sucedió, no? O sea, después de 9 años juntos terminamos y neta me das unos aretes. O sea, es en serio que me das unos aretes, que fue lo que yo les dije, no en algún momento con mi ex.","It made me realize that the guy doesn't listen to me. Yes, yes, yes. And is it her? Well, what happened, right? I mean, after 9 years together we ended and really you give me some earrings. I mean, are you serious that you give me earrings, which was what I told them, not at some point with my ex.",0.9282159805297852,0.06582402437925339,0.005960039794445038,0.901615560054779,0.09445212781429291,0.003932260442525148
"De tu bici. ¿Que agregar una bici enorme, no? Y era como güey. Me puedes hacer feliz con. Cositas bien es que más chucky, o sea, ya no, ya no. O sea, pero me puedes hacer feliz con otro tipo de cosas neta porque me regalaste esto, no, o sea porque me estás dando esto.","From your bike. Add a huge bike, right? And it was like, dude. You can make me happy with small things, well no more Chucky stuff, I mean, no more, no more. But you can make me happy with other kinds of real stuff because you gave me this, I mean because you are giving me this.",0.022282641381025314,0.1319539099931717,0.8457633852958679,0.04344591870903969,0.351222425699234,0.6053316593170166
"¿Que parece más como de regalo de de rápido, sabes? O sea, es como la película la de Loba Actually. ¿Te acuerdas que hicimos un ojo con eso? Este dicen mucho que cuando está.","It seems more like a quick gift, you know? It’s like the movie 'Love Actually.' Do you remember how we looked into that? They say a lot when he is.",0.08213428407907486,0.7552474737167358,0.1626182347536087,0.007736994419246912,0.8063179850578308,0.18594498932361603
"¿El personaje que hace Alan Rickman como comprándole un regalo a la muchachona de la de la de la Oficina este pues le regala ahí como lo primero que ve, no como de Ay, bueno, pues un sí, pues un ahí joyería no?","The character played by Alan Rickman, when he buys a gift for the young woman from the office, he just picks the first thing he sees, not like, 'Oh, well, yes, here’s some jewelry, no?'",0.12032509595155716,0.7672122716903687,0.112462617456913,0.013514322228729725,0.8613922595977783,0.12509338557720184
"Y pues al final a ella sí le gusta, pero a su esposa, a la que le está haciendo la porquería, le regala un disco de algo que sí le gusta y es como. ¿También es es bien raro, sabes? O sea porque es como sí te voy a regalar algo que te que te que te gusta porque te conozco y demás.","And in the end, she likes it, but to his wife, whom he is cheating on, he gives a CD of something she actually likes and it’s like. It’s also really weird, you know? Because it's like yes I’m going to give you something that you like because I know you and more.",0.4435165226459503,0.4812830090522766,0.07520049810409546,0.06324239820241928,0.7453433275222778,0.1914142519235611
"Pero de todas maneras ella se siente mal porque se da cuenta de que la joyería que él había comprado no era para. ¿Es es raro, sabes? Es como de. Y muchos lo justificaban y decían así como de pues es que ahí se ve que sí la ama de verdad, porque pues le está regalando algo que que sabe que la conoce y a la otra pues nomás es lo del acoston y es como de todas maneras le está haciendo la pura.","But anyway, she feels bad because she realizes that the jewelry he had bought was not for her. It's weird, you know? It's like. And many justified it and said, 'Well, it shows he really loves her, because he is giving her something that he knows she likes and the other thing was just a fling and it’s like anyway he is just fooling her.'",0.7848325967788696,0.19458478689193726,0.02058263123035431,0.47700396180152893,0.49172452092170715,0.031271565705537796
"Cara exactamente. De todos modos, le está viendo la cara y es bien feo. Es bien feo darte cuenta de esas pequeñas cosas que que es como no me estás escuchando, no me escuchaste, a diferencia de de son estos detallitos que de repente dices algo.","Exactly like that. Anyway, he's deceiving her and it's really ugly. It's really ugly to realize those little things where it's like you're not listening to me, you didn't listen to me, unlike these little details that you suddenly mention.",0.9756394028663635,0.02205786667764187,0.0023026822600513697,0.9700921773910522,0.027447238564491272,0.002460585441440344
"Y la esta persona te lo dice. O sea, no, no sé, les voy a decir algo, algo muy muy básico. Yo hablaba con con la persona con la que salgo y le decía que a veces a mi derecha y izquierda me cuesta mucho trabajo, pero que si es por colores es más fácil YY que en algún momento así era como como yo podía identificar mejor y estábamos el otro día comprando unas cosas en coyoacán.","And this person tells you. I mean, no, I don’t know, I'm going to tell you something very basic. I was talking with the person I'm dating and told them that sometimes my right and left are very challenging for me, but if it's by colors it's easier, and that was how I could better identify things, and we were the other day buying some stuff in Coyoacán.",0.07490793615579605,0.8009107708930969,0.12418133020401001,0.004604956600815058,0.9150344729423523,0.08036058396100998
