,Idiom,Meaning,Idiom_POS,Meaning_POS,Idiom_NEU,Meaning_NEU,Idiom_NEG,Meaning_NEG,id_highest_sent,mean_highest_sent
911,no tener pelos en la  lengua,not mince words; be a straight shooter,0.0383764654397964,0.0240845438092947,0.7085280418395996,0.0606168881058692,0.253095418214798,0.915298581123352,NEU,NEG
913,no ver el pelo a algn,not see hide or hair of someone,0.0194949842989444,0.0093194786459207,0.6633397936820984,0.1419865638017654,0.3171652853488922,0.8486939668655396,NEU,NEG
920,parecer otro/-a,look great; look fantastic,0.1128600910305976,0.9911767244338988,0.113775260746479,0.0020158388651907,0.7733647227287292,0.0068074124865233,NEG,POS
921,partirse el alma,make someone’s heart bleed (lit.: my soul is separated from  me),0.1445113867521286,0.0086735850200057,0.2589766979217529,0.7735649347305298,0.596511960029602,0.2177614271640777,NEG,NEU
927,pedir la luna,ask the impossible (lit.: to ask for the moon),0.5982460379600525,0.2467088997364044,0.0792256295680999,0.0059702396392822,0.3225283026695251,0.7473208904266357,POS,NEG
929,perder la cabeza,fall madly in love with someone,0.056159671396017,0.9320622682571412,0.6492584943771362,0.0030841091647744,0.2945818305015564,0.0648536011576652,NEU,POS
931,poner a salvo,save; rescue (lit.: to put to saving),0.5300629734992981,0.0480196215212345,0.0362246446311473,0.0048019755631685,0.4337123334407806,0.9471784234046936,POS,NEG
938,poner mala cara,pout; grimace; give a dirty luck,0.044404711574316,0.0182386469095945,0.7866330742835999,0.3685231506824493,0.1689622402191162,0.6132382154464722,NEU,NEG
940,ponerse a dieta,go on a diet,0.0667609870433807,0.0339649133384227,0.559325098991394,0.0229187384247779,0.3739139437675476,0.9431163668632508,NEU,NEG
941,ponerse como una  hiena,get pissed; be furious; hit the roof,0.1028545349836349,0.0059725642204284,0.4318483769893646,0.9390018582344056,0.4652971029281616,0.0550255887210369,NEG,NEU
944,ponerse de pie,stand up (lit.: to put oneself on foot),0.5640390515327454,0.0238074734807014,0.0658208429813385,0.0089017655700445,0.3701401352882385,0.9672908186912536,POS,NEG
945,ponerse en contra,be against; protest; stand against,0.0593070872128009,0.0204079821705818,0.5431228280067444,0.2337936460971832,0.3975701332092285,0.7457984089851379,NEU,NEG
948,por (el) amor de Dios,for the love of God (n.b.: exclamation similar to the one in  English in usage),0.4160393476486206,0.854804277420044,0.0838526636362075,0.0018062748713418,0.5001079440116882,0.1433894485235214,NEG,POS
958,por fin,finally,0.6910718679428101,0.4452807605266571,0.0260860808193683,0.0102007063105702,0.282842069864273,0.5445185899734497,POS,NEG
959,por fortuna,fortunately,0.0987171828746795,0.6035999655723572,0.2154850512742996,0.0068549187853932,0.6857977509498596,0.3895450830459595,NEG,POS
961,por la flauta,oh dear! (used to express surprise or frustration),0.1245638355612754,0.0128339743241667,0.1995709836483001,0.7515813708305359,0.6758651733398438,0.2355845868587494,NEG,NEU
962,por la mala,only when pushed; only when forced,0.0329078584909439,0.0169830750674009,0.6423683762550354,0.1431101113557815,0.3247237503528595,0.8399068117141724,NEU,NEG
963,por la verga grande,"in the back of beyond; in the sticks; in the boonies  (coarse, vulgar expression)",0.0610306523740291,0.0384967923164367,0.6555786728858948,0.0399463586509227,0.283390611410141,0.9215568900108336,NEU,NEG
971,por menos de nada,for nothing; for less than nothing,0.113815352320671,0.0087221870198845,0.1879258304834365,0.6326812505722046,0.6982588171958923,0.358596533536911,NEG,NEU
975,por si fuera poco,to add insult to injury,0.1116690635681152,0.0071665784344077,0.1783951073884964,0.8070310354232788,0.7099358439445496,0.1858024597167968,NEG,NEU
978,por suerte,"luckily, fortunately (lit.: by luck)",0.14737069606781,0.8684378862380981,0.2656035423278808,0.0018117506988346,0.5870258212089539,0.1297503858804702,NEG,POS
987,proquería,"junk, trash; junk food",0.1464176476001739,0.0040725455619394,0.2541963458061218,0.9557289481163024,0.5993860363960266,0.0401985235512256,NEG,NEU
988,qué cosa,what a situation; what a mess,0.1054571941494941,0.0057407086715102,0.41975137591362,0.9310264587402344,0.474791407585144,0.0632328763604164,NEG,NEU
992,que te mueres,fantastic; great; to die for,0.0573889203369617,0.9917802214622498,0.7414513826370239,0.0026774476282298,0.201159730553627,0.0055423057638108,NEU,POS
993,quedarse bien,look good on; fit well; suit,0.2907537817955017,0.9743074774742126,0.1730786859989166,0.0012957005528733,0.5361675024032593,0.0243968479335308,NEG,POS
995,quitar el sombrero  hasta alg.,doff one’s hat to; take one’s hat of (in recognition of  admiration),0.1366616487503051,0.7885429859161377,0.2219680547714233,0.0015349462628364,0.6413702964782715,0.209922045469284,NEG,POS
997,reirse la gracia a  algien,humor someone (lit.: to laugh with someone),0.2597119510173797,0.7223742008209229,0.1079657599329948,0.0021487325429916,0.6323222517967224,0.2754770517349243,NEG,POS
1003,sabi(h)onda mandona,little miss know-it-all,0.1233501881361007,0.0197238773107528,0.2460183203220367,0.692588210105896,0.6306314468383789,0.2876879274845123,NEG,NEU
1005,sacar a algn de  quicio,drive someone crazy; drive someone up a wall,0.0784059464931488,0.0133310509845614,0.4029972553253174,0.8178674578666687,0.5185967683792114,0.1688015609979629,NEG,NEU
1007,sacar los colores a  alguien,make someone blush (lit.: to take out the colors from  someone),0.2536522150039673,0.6146479249000549,0.0671929940581321,0.0027035379316657,0.6791547536849976,0.3826485276222229,NEG,POS
1011,sacarse la mugre,work like a dog (n.b.: used in Cono del Sur),0.0792668089270591,0.0250752121210098,0.5426175594329834,0.131078764796257,0.3781155943870544,0.8438460826873779,NEU,NEG
1017,Santa Bárbara,"Heaven help us (n.b.: Saint Barbara’s help is invoked to  protect one from danger, esp. in some traditions, from fire and storms)",0.2817725241184234,0.6456394791603088,0.216222271323204,0.0030346428975462,0.5020051598548889,0.3513258397579193,NEG,POS
1018,santo cielo,"heavens; good heavens (n.b.: popularly used as an expression  of suprise, often as a euphemism for something stronger)",0.2840661108493805,0.8545944094657898,0.2310674339532852,0.0023250263184309,0.4848664104938507,0.1430805772542953,NEG,POS
1019,santo Dios,"good God; great God (n.b.: popularly used as an expression  of suprise, often as a euphemism for something stronger)",0.2184242904186248,0.9678537249565125,0.2762425541877746,0.0016245314618572,0.5053331851959229,0.0305218007415533,NEG,POS
1030,ser el colmo de los  colmos,be the limit; be the worst,0.007701389491558,0.0249626953154802,0.9553967714309692,0.4340751469135284,0.0369018763303756,0.5409621596336365,NEU,NEG
1031,ser la monda,be a blast; be really funny,0.2361918836832046,0.8327073454856873,0.4171448647975921,0.0033607778605073,0.3466632068157196,0.1639318615198135,NEU,POS
1032,ser más listo que el  hambre,be sharp as a tack; be very quick (lit.: be more clever than  hunger),0.2497438937425613,0.9052539467811584,0.2209304273128509,0.0024267388507723,0.5293256640434265,0.0923192948102951,NEG,POS
1036,ser un muermo,be a drag; be a bore (used in Spain),0.0504407994449138,0.0328181497752666,0.6979932188987732,0.0413886383175849,0.251565933227539,0.9257932305336,NEU,NEG
1037,ser un pelo,be very skinny; be very thin,0.0780541449785232,0.0383160337805748,0.6311397552490234,0.036820214241743,0.2908060550689697,0.9248638153076172,NEU,NEG
1039,sin apuros,without pressure; without embarassment.,0.1455422937870025,0.6740794777870178,0.2062959820032119,0.0059557436034083,0.648161768913269,0.3199647963047027,NEG,POS
1044,soltar el toro a algn,scold somebody severely (lit.: jump the bull to someone),0.076788805425167,0.0031577502377331,0.1688761711120605,0.965068817138672,0.7543349862098694,0.0317734293639659,NEG,NEU
1045,soltar la risa,burst out laughing,0.2779733836650848,0.8932899236679077,0.206930011510849,0.0094146318733692,0.5150966048240662,0.0972954034805297,NEG,POS
1052,tener a alg. en  ascuas,keep someone in suspense; keep someone on tenderhooks (lit.:  to have someone on coals),0.0028025605715811,0.0111483065411448,0.9586864709854126,0.1296467334032058,0.0385109484195709,0.8592049479484558,NEU,NEG
1055,tener buen vino,be able to handle one's alcohol,0.844411313533783,0.0203325897455215,0.0208842270076274,0.0484902523458004,0.1347044706344604,0.9311771392822266,POS,NEG
1061,tener gracia,be funny; be amusing (lit.: to have grace),0.1819182932376861,0.9700263142585754,0.2868399024009704,0.0013776121195405,0.531241774559021,0.0285960920155048,NEG,POS
1062,tener harto,be fed up (lit.: to have exhausted),0.1051906794309616,0.0033972263336181,0.3977605104446411,0.8923661112785339,0.4970487356185913,0.1042367666959762,NEG,NEU
1065,tener las manos  largas,be light-fingered (lit.: have large hands),0.0091020176187157,0.1793060004711151,0.9452432990074158,0.0044196164235472,0.0456547290086746,0.8162743449211121,NEU,NEG
1069,tener miedo (de),be afraid; be fearful; be scared (lit.: to have fear),0.0343718454241752,0.171816274523735,0.5624414086341858,0.0487293377518653,0.4031867384910583,0.7794543504714966,NEU,NEG
1071,tener prisa,be in a hurry; be in a rush (lit.: to have  hurry/haste/rush).,0.1530671715736389,0.0090833995491266,0.2279492765665054,0.5411627888679504,0.6189835667610168,0.449753850698471,NEG,NEU
1076,tener suerte,be lucky; be fortunate (lit.: to have luck),0.261378139257431,0.9853826761245728,0.1668418645858764,0.0013494599843397,0.5717800259590149,0.0132678998634219,NEG,POS
1077,tiempo de perros,foul weather; horrible weather (lit.: weather for dogs),0.2985120117664337,0.0027575565036386,0.1791865229606628,0.973648488521576,0.522301435470581,0.0235939547419548,NEG,NEU
1078,tirar el dinero,throw money out the window,0.1539979577064514,0.0045785717666149,0.1826843619346618,0.966557800769806,0.6633176803588867,0.0288635957986116,NEG,NEU
1083,todo hijo de vecino,"every Tom, Dick, and Harry; everyone (lit.: every neighbor's  child)",0.0791381299495697,0.0235098991543054,0.7351456880569458,0.0221892483532428,0.1857161968946457,0.9543008804321288,NEU,NEG
1085,tomar el pelo a  alguien,be kidding; pull someone’s leg (lit.: to pull the hair of  someone),0.0120234368368983,0.0156751237809658,0.8248517513275146,0.2211408466100692,0.1631248593330383,0.7631840109825134,NEU,NEG
1095,valer la pena,be worth; be worthwhile (lit.: to be worth the pain).,0.5839065909385681,0.3851616382598877,0.0787625834345817,0.0221419148147106,0.3373307883739471,0.5926964282989502,POS,NEG
1097,venir como agua de  mayo,come at just the right time; be just what you need (lit.: come  like water in May),0.1553203910589218,0.8569357991218567,0.4138405323028564,0.0017987857572734,0.4308390915393829,0.1412654221057891,NEG,POS
1098,venir como anillo al  dedo,be a godsend; come at just the right time (lit.: come like a  ring to the finger),0.3349180817604065,0.8904275894165039,0.1211933195590972,0.0016408220399171,0.5438885688781738,0.1079315394163131,NEG,POS
1099,vivir del paro,live off of unemployment (used in Spain),0.0659477114677429,0.007323844358325,0.5362595319747925,0.3945732414722442,0.3977927267551422,0.5981029272079468,NEU,NEG
1105,zurrar la badana a  alg.,beat someone up; give someone a good tanning; tan someone’s hide (lit.:  thrash the tanned sheepskin of someone),0.1044070497155189,0.0036681254860013,0.1771877110004425,0.9215412139892578,0.7184052467346191,0.0747907161712646,NEG,NEU
1106,"A buen hambre, no hay pan duro.",Beggars can’t be choosers.,0.1730657219886779,0.0059450403787195,0.2744192481040954,0.8892431855201721,0.5525150299072266,0.1048118025064468,NEG,NEU
1107,estar como unasopa,to be soaked to the bone,0.0861872732639312,0.0065240766853094,0.2548904716968536,0.8217435479164124,0.6589221954345703,0.1717323958873748,NEG,NEU
1108,estar como un fideo,to be thin as a rail,0.0443839095532894,0.0198417231440544,0.6653274297714233,0.1275024712085724,0.2902886271476745,0.852655827999115,NEU,NEG
1109,estar como un queso,to be hot (sexually attractive),0.0326885506510734,0.919609308242798,0.739185094833374,0.0024608843959867,0.2281262874603271,0.0779298618435859,NEU,POS
1111,ponerse como un tomate,to blush,0.0322957821190357,0.0911935716867446,0.8186661005020142,0.0316313207149505,0.1490381509065628,0.8771750926971436,NEU,NEG
1115,"A perro flaco, todo son pulgas.",When it rains it pours.,0.0182006694376468,0.034025028347969,0.8874836564064026,0.0334258042275905,0.094315730035305,0.9325491786003112,NEU,NEG
1119,¿Se te ha comido la lengua elgato?,Cat got your tongue?,0.015174482949078,0.0307995993643999,0.8081604838371277,0.0212435834109783,0.1766650378704071,0.9479568004608154,NEU,NEG
1123,no pegar ojo,to not sleep a wink,0.0330217033624649,0.0226994846016168,0.8385066986083984,0.4739364981651306,0.1284716874361038,0.5033639669418335,NEU,NEG
1125,no tener pelos en la lengua,to be outspoken,0.0477915033698082,0.0559089072048664,0.6575862169265747,0.0131865991279482,0.2946222722530365,0.9309045672416688,NEU,NEG
1126,quemarse las pestañas,to burn the midnight oil,0.0422097593545913,0.0197306089103221,0.5455098152160645,0.0264591611921787,0.4122803807258606,0.953810214996338,NEU,NEG
1130,"Al mal tiempo, buena cara.","When life gives you lemons, make lemonade.",0.3847370445728302,0.5367363691329956,0.1447616070508957,0.0075574605725705,0.4705013334751129,0.4557061493396759,NEG,POS
1131,buscarle tres pies al gato,to make something more complicated than necessary,0.0718827620148658,0.0030066354665905,0.0774255096912384,0.9450487494468688,0.8506917357444763,0.0519446395337581,NEG,NEU
1132,Camarón que se duerme se lo lleva la corriente.,Pay attention or the opportunities will pass you by.,0.0323975943028926,0.4470131695270538,0.8145911693572998,0.0226864777505397,0.1530112624168396,0.5303003787994385,NEU,NEG
1136,Las palabras se las lleva el viento.,Actions speak louder than words.,0.0286123752593994,0.9293867945671082,0.799595296382904,0.0026446855627,0.1717923134565353,0.0679684728384018,NEU,POS
1138,meterse en camisa de once varas,to be out of your depth,0.0612689964473247,0.0057689659297466,0.2385070770978927,0.8143938183784485,0.7002238631248474,0.1798371821641922,NEG,NEU
1139,Un clavo saca a otro clavo.,A new person will make you forget the old one.,0.1093585416674614,0.8911556601524353,0.3950957953929901,0.0033114645630121,0.4955456554889679,0.1055328547954559,NEG,POS
1140,"Zapatero, a tus zapatos.",Focus on doing what you’re good at.,0.0887616947293281,0.9267244935035706,0.5721309781074524,0.0023081814870238,0.3391073644161224,0.0709674432873725,NEU,POS
1143,Dios los cría y ellos se juntan.,Birds of a feather flock together.,0.2728125751018524,0.7036100029945374,0.1174160093069076,0.0041079423390328,0.6097713708877563,0.2922820746898651,NEG,POS
1145,echar agua al mar,to do something pointless,0.2268953472375869,0.0035549723543226,0.1517087370157241,0.936790943145752,0.6213958859443665,0.059654165059328,NEG,NEU
1146,echarle leña al fuego,to make matters worse,0.1112967580556869,0.0033118333667516,0.1761351525783538,0.9567365646362304,0.7125681042671204,0.0399515852332115,NEG,NEU
1147,faltarle un tornillo,to have a screw loose,0.0639451220631599,0.0060130041092634,0.2468929588794708,0.8714620471000671,0.6891619563102722,0.1225249320268631,NEG,NEU
1148,irse por las ramas,to beat around the bush,0.0391687750816345,0.0125588485971093,0.5261991024017334,0.3301226794719696,0.4346321523189544,0.6573184728622437,NEU,NEG
1151,estar como unas castañuelas,to be happy as a clam,0.0983568057417869,0.956216037273407,0.345353215932846,0.0017729527316987,0.5562899708747864,0.0420109182596206,NEG,POS
1158,quedarse de piedra,to be shocked,0.0925999954342842,0.0283320639282464,0.4953723847866058,0.4190141856670379,0.4120275676250458,0.5526537299156189,NEU,NEG
1160,dar en el clavo,to hit the nail on the head,0.2051491439342498,0.6373690366744995,0.4055928289890289,0.0139628238976001,0.3892579972743988,0.3486680686473846,NEU,POS
1162,meter la pata,to mess up,0.0834883600473404,0.0049014659598469,0.4378254413604736,0.928828239440918,0.4786862134933471,0.0662703812122345,NEG,NEU
1166,Take his word for it,Hay que darle el beneficio de la duda,0.421051949262619,0.0275789871811866,0.162851333618164,0.0078625921159982,0.4160967171192169,0.9645583629608154,POS,NEG
1177,The best of both worlds,"Es como el perro del hortelano, que ni come ni deja comer",0.8126770257949829,0.0245837233960628,0.0438446477055549,0.0073283766396343,0.1434783488512039,0.9680878520011902,POS,NEG
1178,The best thing since sliced bread,Creerse la última Coca cola del desierto,0.8363735675811768,0.0710250586271286,0.0325491055846214,0.0039479252882301,0.1310772895812988,0.9250269532203674,POS,NEG
1183,The Lord works in mysterious ways,Dios aprieta pero no ahoga,0.7564349174499512,0.0118064554408192,0.0471247173845768,0.0344490967690944,0.1964404135942459,0.9537444710731506,POS,NEG
1184,The more the merrier,"Donde comen dos, comen tres",0.1597463190555572,0.0431832298636436,0.4242829978466034,0.0079560736194252,0.4159706532955169,0.9488607048988342,NEU,NEG
1185,The person is a bad apple,Cuando no está preso lo andan buscando,0.0352012068033218,0.0117217218503355,0.8117765188217163,0.0202267915010452,0.1530222743749618,0.968051552772522,NEU,NEG
1188,The quickest way to a man’s heart is through his stomach,El amor entra por la cocina,0.3299241065979004,0.0366646908223629,0.3733659088611603,0.0053178188391029,0.2967099845409393,0.9580174684524536,NEU,NEG
1189,The road to hell is paved with good intentions,El infierno está lleno de buenas intenciones,0.6287815570831299,0.0201905742287635,0.1060099154710769,0.0087724290788173,0.2652085125446319,0.971036970615387,POS,NEG
1191,The straw that broke the camel’s back,La gota que colmó la copa,0.0935907512903213,0.0240237638354301,0.5765793323516846,0.0071706012822687,0.3298299312591553,0.9688056111335754,NEU,NEG
1192,The war’s not over yet,Una batalla no gana una guerra,0.0987151563167572,0.0144357625395059,0.6071894764900208,0.0481083393096923,0.2940953969955444,0.9374558329582214,NEU,NEG
1196,There’s no accounting for tastes,Hay gustos que merecen palos,0.054182730615139,0.0261923186480999,0.5063420534133911,0.0148083232343196,0.4394752085208893,0.9589993357658386,NEU,NEG
1197,There’s no accounting for tastes,Sobre los gustos no hay nada escrito,0.054182730615139,0.0116524342447519,0.5063420534133911,0.0737596899271011,0.4394752085208893,0.9145878553390504,NEU,NEG
1198,There’s no place like home,Seguro es el pájaro en el nido,0.4266807734966278,0.0239163283258676,0.1860156208276748,0.0082470308989286,0.3873035907745361,0.967836618423462,POS,NEG
1199,There’s none so deaf as those who will not hear,No hay peor ciego que el que no quiere ver,0.0466171875596046,0.0124042024835944,0.8353156447410583,0.13841213285923,0.1180671751499176,0.8491836190223694,NEU,NEG
1201,Things are getting ugly,Esto ya pasa de castaño oscuro,0.0126761496067047,0.0319023616611957,0.9455991983413696,0.0061612143181264,0.0417246632277965,0.9619364142417908,NEU,NEG
1202,Things are taking a turn for the worse,Esto ya pasa de castaño oscuro,0.0364679656922817,0.0319023616611957,0.8072302341461182,0.0061612143181264,0.1563018411397934,0.9619364142417908,NEU,NEG
1206,Time is money,El tiempo es oro,0.4761337339878082,0.0323138907551765,0.1340895146131515,0.0117675848305225,0.3897767663002014,0.955918550491333,POS,NEG
1210,To be scared out of your mind,Quedarse con los pelos de punta,0.0776305273175239,0.0236852020025253,0.6409865617752075,0.0121706174686551,0.2813828885555267,0.964144229888916,NEU,NEG
1211,To be worked to death,Ha corrido hasta sin aceite,0.1032819524407386,0.0223475415259599,0.6058691143989563,0.0185755658894777,0.290848970413208,0.9590768814086914,NEU,NEG
1230,To make something good from nothing,Hay que hacer de tripas corazones,0.569100558757782,0.0251430254429578,0.0800712630152702,0.0113938609138131,0.3508281409740448,0.9634630680084229,POS,NEG
1232,To not defend oneself,No da un tajo ni en defensa propia,0.0893880426883697,0.0162508189678192,0.545086681842804,0.0239828489720821,0.3655252754688263,0.9597663283348083,NEU,NEG
1233,To not have anything to hide,El que no tiene hechas no tiene sospechas,0.0808023288846015,0.012285741046071,0.609026312828064,0.1684417873620987,0.310171365737915,0.8192724585533142,NEU,NEG
1238,To sound like a broken record,Eso es como llover sobre mojado,0.0749789848923683,0.0294068790972232,0.6191439032554626,0.0059762559831142,0.305877149105072,0.96461683511734,NEU,NEG
1242,Too many chiefs and not enough indians,Muchos caciques y pocos indios,0.0195095129311084,0.0254563633352518,0.8882231116294861,0.0180745776742696,0.0922673344612121,0.9564691185951232,NEU,NEG
1243,Too many cooks spoil the broth,Muchos cocineros dañan la comida,0.0303513966500759,0.0249292626976966,0.8406239151954651,0.0117782289162278,0.1290247589349746,0.9632924795150756,NEU,NEG
1244,Too much of a good thing,Todo en exceso hace daño,0.4391508102416992,0.0343760475516319,0.2271624356508255,0.0057842633686959,0.3336867690086365,0.959839642047882,POS,NEG
1245,Too much of a good thing,"Lo poquito agrada, lo mucho enfada",0.4391508102416992,0.0419287048280239,0.2271624356508255,0.0089968284592032,0.3336867690086365,0.9490744471549988,POS,NEG
1246,Two heads are better than one,Cuatro ojos ven más que dos,0.6937962174415588,0.0286321379244327,0.1056093573570251,0.0106101334095001,0.2005944401025772,0.9607576727867126,POS,NEG
1247,Two heads are better than one,Dos cabezas piensan mejor que una,0.6937962174415588,0.0329087227582931,0.1056093573570251,0.0101523734629154,0.2005944401025772,0.9569389224052428,POS,NEG
1248,Two wrongs don’t make a right.,Dos males no hacen un bien,0.1819322407245636,0.0081018870696425,0.5394037365913391,0.3777914941310882,0.2786640524864197,0.6141065955162048,NEU,NEG
1249,"United we stand, divided we fall",En la unión está la fuerza,0.1136549860239029,0.0228185188025236,0.5881174802780151,0.0081876451149582,0.2982274889945984,0.968993842601776,NEU,NEG
1253,What comes around goes around,Estar probando su propia medicina,0.5452998280525208,0.0340427197515964,0.1533921211957931,0.0056714857928454,0.3013080656528473,0.960285782814026,POS,NEG
1254,What comes around goes around,"Hijo eres, padre serás, según lo hiciste, así lo verás",0.5452998280525208,0.029373874887824,0.1533921211957931,0.0131449056789278,0.3013080656528473,0.9574812650680542,POS,NEG
1255,What comes around goes around,"Ladrón que roba a ladrón, merece el perdón",0.5452998280525208,0.0417897291481494,0.1533921211957931,0.008423376828432,0.3013080656528473,0.949786901473999,POS,NEG
1260,"When it rains, it pours","Al perro flaco, todas las pulgas le caen",0.157000720500946,0.0278883539140224,0.5961970686912537,0.0077366535551846,0.246802270412445,0.9643749594688416,NEU,NEG
1261,"When it rains, it pours","Cuando uno está de malas, hasta la mujer se la pega!",0.157000720500946,0.0530069693922996,0.5961970686912537,0.0060837152414023,0.246802270412445,0.9409092664718628,NEU,NEG
1262,"When it rains, it pours",Del árbol caído todos hacen leña,0.157000720500946,0.0261365175247192,0.5961970686912537,0.0083274813368916,0.246802270412445,0.9655360579490662,NEU,NEG
1265,"When poverty comes in at the door, love flies out of the window","Cuando la pobreza entra por la puerta, el amor sale por la ventana",0.2857056260108948,0.0340758860111236,0.379982441663742,0.0052090180106461,0.3343119025230407,0.960715115070343,NEU,NEG
1269,"While there’s life, there’s hope",Mientras haya vida hay esperanza,0.5777472257614136,0.0369577407836914,0.0611535534262657,0.0087372120469808,0.3610991835594177,0.954305112361908,POS,NEG
1278,A chain is only as strong as its weakest link,La soga rompe por lo más delgado,0.2993472218513489,0.0275793317705392,0.392766922712326,0.0057061561383306,0.3078858554363251,0.9667145013809204,NEU,NEG
1281,A friend in need is a friend indeed,Amigo en la adversidad es un amigo de verdad,0.4737564921379089,0.0499029643833637,0.1341632157564163,0.0045709055848419,0.3920802772045135,0.9455261826515198,POS,NEG
1283,A lot of hot air,De ese infierno no salen chispas,0.176493614912033,0.0120966853573918,0.4362176358699798,0.1092663034796714,0.3872887790203094,0.8786370754241943,NEU,NEG
1284,A man is known by the company he keeps,Dime con quien andas y te diré quién eres,0.6001233458518982,0.0242295376956462,0.1293630450963974,0.0152706746011972,0.2705135941505432,0.9604998230934144,POS,NEG
1285,A perfect match,Me viene como anillo al dedo,0.8906064629554749,0.0372473783791065,0.0172196514904499,0.0058172666467726,0.0921738520264625,0.9569353461265564,POS,NEG
1286,"A prophet is not without honor, save in his own country",Nadie es profeta en su tierra [pueblo],0.3898958563804626,0.0228428598493337,0.2666794955730438,0.0061606089584529,0.3434246778488159,0.9709965586662292,POS,NEG
1287,A taste of his own medicine,Estar probando su propia medicina,0.5469761490821838,0.0340427197515964,0.0814402773976326,0.0056714857928454,0.3715835809707641,0.960285782814026,POS,NEG
1288,A tiger doesn’t change its stripes,La yerba mala nunca se muere,0.1349265873432159,0.0315217822790145,0.5018490552902222,0.0129823628813028,0.3632243275642395,0.9554958939552308,NEU,NEG
1290,Actions speak louder than words,El movimiento se demuestra andando,0.4208145141601562,0.0387083850800991,0.2920055985450744,0.0050595523789525,0.2871798574924469,0.9562320709228516,POS,NEG
1291,Actions speak louder than words,La ley entra por la casa,0.4208145141601562,0.0309604182839393,0.2920055985450744,0.0064352871850132,0.2871798574924469,0.9626042246818542,POS,NEG
1292,Actions speak louder than words,No es lo mismo decirlo que hacerlo,0.4208145141601562,0.013679414987564,0.2920055985450744,0.0350869186222553,0.2871798574924469,0.9512336254119872,POS,NEG
1296,All cats are grey in the dark,De noche todos los gatos son prietos,0.0817066207528114,0.0318770110607147,0.6187502145767212,0.0081539060920476,0.2995432019233703,0.9599690437316896,NEU,NEG
1299,All that glitters is not gold,No todo lo que brilla es oro,0.0748219490051269,0.0131761012598872,0.645566463470459,0.0268140509724617,0.279611587524414,0.9600098133087158,NEU,NEG
1300,Always lands on his feet,"El que nace para bombero, del cielo le cae el sombrero",0.4557675719261169,0.0391678251326084,0.1673879325389862,0.0071291723288595,0.3768444955348968,0.9537030458450316,POS,NEG
1301,Always lands on his feet,El que nace para toro del cielo le caen los cuernos,0.4557675719261169,0.036153994500637,0.1673879325389862,0.0065367510542273,0.3768444955348968,0.9573092460632324,POS,NEG
1305,An ounce of prevention is worth a pound of cure,Es mejor precaver que tener que remediar,0.7785928845405579,0.0235513821244239,0.0504732690751552,0.0094542261213064,0.1709338277578354,0.9669944047927856,POS,NEG
1306,An ounce of prevention is worth a pound of cure,Más vale prevenir que tener que lamentar,0.7785928845405579,0.0166841391474008,0.0504732690751552,0.0179799497127532,0.1709338277578354,0.9653359055519104,POS,NEG
1307,Appearances can be deceiving,Todo lo prieto no es morcilla,0.0292567200958728,0.0194096472114324,0.8294599652290344,0.0261570233851671,0.1412833482027053,0.9544333219528198,NEU,NEG
1308,As happy as a clam,Más contento que perro con dos rabos,0.4929872453212738,0.0276470035314559,0.0818746760487556,0.0073633748106658,0.4251381158828735,0.9649895429611206,POS,NEG
1311,As stubborn as a mule,Es más terco que una mula,0.0596348531544208,0.0229975450783967,0.5703038573265076,0.0112915793433785,0.3700612783432007,0.9657108783721924,NEU,NEG
1312,As sure as death and taxes,La muerte es lo único seguro que tenemos en la vida,0.071520484983921,0.0351000949740409,0.5687525272369385,0.0068934531882405,0.359726995229721,0.9580064415931702,NEU,NEG
1313,As ugly as sin,Es más feo que un caso de drogas,0.0593153871595859,0.0231719855219125,0.7180535793304443,0.0109452614560723,0.2226310223340988,0.9658827781677246,NEU,NEG
1316,Be happy with what you’ve got,Más vale tierra en cuerpo que cuerpo en tierra,0.7520860433578491,0.0287029109895229,0.060733862221241,0.00746555859223,0.1871800571680069,0.9638314843177797,POS,NEG
1318,Better late than never,Más vale tarde que nunca,0.4778789579868316,0.0205914638936519,0.0720352306962013,0.0181371681392192,0.45008584856987,0.9612714052200316,POS,NEG
1320,Between a rock and a hard place,Estar entre la espada y la pared,0.1672747731208801,0.0341574661433696,0.4229695498943329,0.0053137433715164,0.409755676984787,0.9605287909507751,NEU,NEG
1324,Bites the hand that feeds him,Cría cuervos y te sacarán los ojos,0.6542611718177795,0.0288546048104763,0.0777818262577056,0.0091197481378912,0.2679570317268371,0.9620257019996644,POS,NEG
1326,Born with a silver spoon in one’s mouth,Nacer en cuna de oro,0.1353688687086105,0.0420382767915725,0.5089256167411804,0.0059583280235528,0.3557054400444031,0.9520033597946168,NEU,NEG
1337,Clothes don’t make the man,El hábito no hace al monje pero lo distingue,0.0936058461666107,0.011650938540697,0.5082805752754211,0.0267413239926099,0.3981135189533233,0.9616076946258544,NEU,NEG
1347,Do not put words in his mouth,No hables por boca ajena,0.1923679858446121,0.012285809032619,0.4474414885044098,0.1721840649843216,0.3601905703544616,0.8155301213264465,NEU,NEG
1350,Does not practice what he preaches,Predicar la moral en calzoncillos,0.1226970106363296,0.0255636479705572,0.4895407557487488,0.0102227162569761,0.3877623081207275,0.9642135500907898,NEU,NEG
